,Open,High,Low,Close,Volume
2016-09-22,186.75,187.09,183.64,184.5,10840108
2016-09-23,184.0,184.46,180.9,180.97,1178174
2016-09-26,180.87,180.87,177.73,178.19,722766
2016-09-27,178.52,179.33,177.41,178.3,583746
2016-09-28,178.07,179.26,177.3,178.88,464192
2016-09-29,178.4,178.82,175.02,176.04,846215
2016-09-30,177.39,180.32,177.04,179.26,936797
2016-10-03,177.63,179.11,176.66,177.75,343416
2016-10-04,177.85,178.63,175.9884,176.88,361690
2016-10-05,176.76,177.76,175.97,177.17,325299
2016-10-06,177.14,179.22,176.59,178.69,421380
2016-10-07,179.12,181.17,178.39,180.88,746198
2016-10-10,180.92,182.43,180.34,181.98,300414
2016-10-11,181.37,181.52,178.44,179.62,609144
2016-10-12,180.07,180.07,178.91,179.28,317692
2016-10-13,178.73,179.31,176.64,178.59,327189
2016-10-14,178.72,179.64,177.28,177.59,329109
2016-10-17,178.81,178.81,176.53,178.34,472555
2016-10-18,179.51,181.05,178.56,180.68,391585
2016-10-19,180.78,180.78,178.44,178.98,339568
2016-10-20,178.74,179.79,177.47,179.5,229222
2016-10-21,178.13,178.97,176.275,178.78,203716
2016-10-24,179.94,180.39,178.78,180.3,336633
2016-10-25,181.0,181.96,180.0,181.61,441043
2016-10-26,181.26,181.26,175.76,176.2,529321
2016-10-27,176.41,176.41,174.6,175.28,697622
2016-10-28,175.25,177.01,175.0,175.36,332522
2016-10-31,175.91,176.31,174.51,176.04,322387
2016-11-01,175.07,175.45,172.92,173.77,287175
2016-11-02,174.13,175.17,173.29,173.84,383329
2016-11-03,174.24,175.5425,173.115,173.64,293707
2016-11-04,174.23,177.16,173.96,175.82,573851
2016-11-07,176.89,180.37,176.89,180.22,342111
2016-11-08,180.22,184.54,177.19,182.9,485800
2016-11-09,182.0,182.24,177.96,181.76,447103
2016-11-10,184.06,184.6899,179.16,180.27,446087
2016-11-11,179.83,183.26,176.75,177.27,373015
2016-11-14,177.87,178.72,169.86,170.13,635795
2016-11-15,170.62,173.3699,167.53,171.95,1257300
2016-11-16,172.2,173.33,170.75,172.0,446631
2016-11-17,171.55,174.52,170.37,174.4,399394
2016-11-18,174.27,175.26,171.86,172.0,349569
2016-11-21,172.7,176.27,172.7,173.3,681960
2016-11-22,172.69,173.04,167.565,170.0,613423
2016-11-23,169.66,171.31,166.64,168.67,842937
2016-11-25,168.81,170.92,167.55,170.7,376622
2016-11-28,170.33,171.485,167.93,168.33,434973
