,Open,High,Low,Close,Volume
2015-03-18,138.88,139.9599,137.96,139.165,1045710
2015-03-19,139.11,141.2099,138.66,140.69,532463
2015-03-20,142.1,143.09,141.61,143.01,1038411
2015-03-23,142.68,143.04,142.12,142.14,441090
2015-03-24,141.75,142.29,140.47,140.67,619849
2015-03-25,141.04,141.25,138.44,138.55,527175
2015-03-26,137.46,138.31,136.94,137.225,459684
2015-03-27,136.98,139.0,136.69,138.8,606568
2015-03-30,139.84,141.1,139.42,140.84,391084
2015-03-31,140.43,141.49,139.57,139.62,480222
2015-04-01,139.81,139.81,137.21,138.22,632153
2015-04-02,138.36,140.23,137.53,139.33,454305
2015-04-06,138.39,141.39,137.55,140.36,711877
2015-04-07,140.39,141.93,139.87,139.88,446952
2015-04-08,139.94,141.876,139.36,140.11,625150
2015-04-09,139.76,141.84,139.55,141.8,511439
2015-04-10,142.0,142.46,141.33,141.855,496383
2015-04-13,141.91,143.15,141.91,142.14,627612
2015-04-14,141.77,142.13,139.69,140.58,443076
2015-04-15,140.81,141.08,139.96,140.045,371535
2015-04-16,139.77,140.36,138.91,140.26,403708
2015-04-17,139.2,139.38,137.33,138.27,439519
2015-04-20,139.04,140.15,138.7,139.67,296450
2015-04-21,140.35,140.63,139.52,139.97,354242
2015-04-22,139.98,141.28,139.43,141.11,396286
2015-04-23,141.18,142.67,140.68,141.84,299034
2015-04-24,141.91,143.25,140.46,142.54,481049
2015-04-27,142.63,142.83,139.92,139.99,299233
2015-04-28,139.77,140.28,138.36,140.04,483662
2015-04-29,139.08,139.99,138.17,139.15,509802
2015-04-30,138.5,139.02,136.67,137.1,536732
2015-05-01,137.19,138.98,136.91,138.84,666145
2015-05-04,139.47,142.7,138.7,142.06,768071
2015-05-05,141.72,142.0,138.29,138.33,637199
2015-05-06,138.33,138.6,135.92,136.43,565761
2015-05-07,136.38,137.41,136.13,136.985,548275
2015-05-08,138.36,139.37,137.03,138.27,484595
2015-05-11,138.0,138.32,137.1,137.41,568291
2015-05-12,137.0,137.89,135.8,137.43,444963
2015-05-13,137.84,138.955,137.1,137.925,384118
2015-05-14,139.02,140.4,137.77,140.35,387716
2015-05-15,141.17,141.17,139.48,139.77,760270
2015-05-18,139.75,141.25,139.69,141.05,331572
2015-05-19,140.98,141.92,140.51,141.47,354520
2015-05-20,141.98,142.71,141.26,141.26,389649
2015-05-21,140.78,142.03,140.78,141.62,294048
2015-05-22,141.73,142.66,141.37,142.05,296781
2015-05-26,141.99,142.06,141.08,141.3,551201
2015-05-27,141.66,142.78,140.87,142.76,372076
2015-05-28,142.6,143.11,141.76,142.66,364861
2015-05-29,142.76,142.93,141.21,141.67,1028922
2015-06-01,142.42,143.165,141.11,142.98,549530
2015-06-02,142.02,142.88,141.24,142.13,471447
2015-06-03,142.57,142.61,141.43,142.5,282314
2015-06-04,142.1,142.34,140.54,140.88,341591
2015-06-05,140.51,141.53,139.43,140.22,362643
2015-06-08,139.97,140.64,139.67,139.78,268386
2015-06-09,140.01,140.23,139.025,139.32,248315
2015-06-10,140.33,142.7,139.64,142.49,390626
2015-06-11,142.61,143.55,142.3,143.405,392958
2015-06-12,143.01,143.36,142.07,142.16,291133
2015-06-15,140.97,141.33,140.18,141.05,319519
2015-06-16,140.77,142.56,140.35,142.21,199347
2015-06-17,142.63,143.22,141.55,142.87,213234
2015-06-18,143.57,145.77,143.5,145.065,412649
2015-06-19,145.02,145.98,144.26,144.84,602351
2015-06-22,145.87,146.45,145.02,145.71,295221
2015-06-23,145.9,146.1,145.23,145.68,299856
2015-06-24,145.69,145.72,144.2,144.32,391785
2015-06-25,144.57,144.93,143.98,144.49,338482
2015-06-26,145.01,145.92,144.15,145.45,768847
2015-06-29,144.7,144.7575,142.08,142.22,442239
2015-06-30,143.48,143.84,142.1,142.12,573875
2015-07-01,143.3,144.473,142.52,144.24,365326
2015-07-02,144.58,144.87,143.67,144.45,427397
