Date,High,Low,Open,Close,Volume,Adj Close
1990-01-02,19.9375,19.25,19.875,19.875,97400.0,8.613089561462402
1990-01-03,20.0,19.0,19.125,19.125,97000.0,8.288073539733887
1990-01-04,19.25,19.0,19.125,19.125,158400.0,8.288073539733887
1990-01-05,19.125,18.75,18.875,18.875,59200.0,8.179731369018555
1990-01-08,19.0625,18.875,19.0,19.0,54600.0,8.233901023864746
1990-01-09,19.0625,18.8125,18.875,18.875,136000.0,8.179731369018555
1990-01-10,19.0625,18.75,19.0,19.0,59800.0,8.233901023864746
1990-01-11,19.0625,18.8125,18.875,18.875,35600.0,8.179731369018555
1990-01-12,19.0,18.75,18.9375,18.9375,99000.0,8.206815719604492
1990-01-15,18.9375,18.75,18.9375,18.9375,66600.0,8.206815719604492
1990-01-16,18.9375,18.4375,18.5625,18.5625,98200.0,8.044305801391602
1990-01-17,18.625,18.375,18.4375,18.4375,58000.0,7.990134239196777
1990-01-18,18.4375,18.0,18.375,18.375,69200.0,7.963047981262207
1990-01-19,18.375,18.0625,18.125,18.125,84800.0,7.85470724105835
1990-01-22,18.1875,17.5,17.5,17.5,60000.0,7.583855628967285
1990-01-23,17.625,17.125,17.3125,17.3125,52600.0,7.5026021003723145
1990-01-24,17.1875,16.6875,17.125,17.125,73000.0,7.421347618103027
1990-01-25,17.375,17.0,17.0,17.0,60200.0,7.367176055908203
1990-01-26,17.125,16.625,17.0,17.0,71400.0,7.367176055908203
1990-01-29,17.125,16.4375,16.875,16.875,62600.0,7.313006401062012
1990-01-30,16.8125,16.375,16.75,16.75,62800.0,7.258829593658447
1990-01-31,17.5,16.5625,17.5,17.5,119000.0,7.583855628967285
1990-02-01,17.625,17.375,17.4375,17.4375,46800.0,7.556768417358398
1990-02-02,17.5,17.3125,17.375,17.375,390800.0,7.5296831130981445
1990-02-05,17.5625,17.3125,17.5,17.5,40400.0,7.583855628967285
1990-02-06,17.625,17.5,17.5,17.5,74000.0,7.583855628967285
1990-02-07,17.75,17.375,17.75,17.75,70400.0,7.692196369171143
1990-02-08,17.875,17.625,17.625,17.625,42600.0,7.638026714324951
1990-02-09,17.75,17.5,17.75,17.75,40800.0,7.692196369171143
1990-02-12,17.625,17.375,17.5,17.5,239200.0,7.583855628967285
1990-02-13,17.4375,17.25,17.4375,17.4375,42000.0,7.556768417358398
1990-02-14,17.5,17.375,17.5,17.5,31200.0,7.583855628967285
1990-02-15,17.5625,17.4375,17.5,17.5,141000.0,7.583855628967285
1990-02-16,17.625,17.5,17.625,17.625,31800.0,7.638026714324951
1990-02-20,17.5,17.3125,17.375,17.375,57400.0,7.5296831130981445
1990-02-21,17.6875,17.25,17.6875,17.6875,52000.0,7.665112018585205
1990-02-22,18.0,17.5,17.5,17.5,78600.0,7.583855628967285
1990-02-23,17.6875,17.25,17.625,17.625,60200.0,7.638026714324951
1990-02-26,17.75,17.5625,17.75,17.75,108000.0,7.692196369171143
1990-02-27,18.0,17.5,17.9375,17.9375,86000.0,7.773454189300537
1990-02-28,18.125,17.75,17.875,17.875,146200.0,7.746368885040283
1990-03-01,17.9375,17.8125,17.875,17.875,62800.0,7.746368885040283
1990-03-02,17.9375,17.75,17.8125,17.8125,614400.0,7.719284534454346
1990-03-05,17.8125,17.5625,17.625,17.625,152400.0,7.638026714324951
1990-03-06,17.8125,17.5,17.8125,17.8125,217200.0,7.778867244720459
1990-03-07,17.9375,17.6875,17.8125,17.8125,219200.0,7.778867244720459
1990-03-08,18.0,17.75,18.0,18.0,78400.0,7.860751152038574
1990-03-09,18.0,17.6875,17.9375,17.9375,59000.0,7.833455562591553
1990-03-12,18.1875,17.75,18.1875,18.1875,171800.0,7.942629814147949
1990-03-13,18.1875,17.8125,17.875,17.875,66600.0,7.806157112121582
1990-03-14,18.1875,17.8125,18.0,18.0,50400.0,7.860751152038574
1990-03-15,18.1875,17.9375,18.125,18.125,20400.0,7.915338039398193
1990-03-16,18.25,17.8125,18.1875,18.1875,114200.0,7.942629814147949
1990-03-19,18.1875,17.9375,18.0625,18.0625,56400.0,7.88804292678833
1990-03-20,18.125,17.875,17.9375,17.9375,65800.0,7.833455562591553
1990-03-21,17.9375,17.8125,17.8125,17.8125,36400.0,7.778867244720459
1990-03-22,17.8125,17.6875,17.75,17.75,39000.0,7.751568794250488
