,Open,High,Low,Close,Volume
2014-01-24,71.27,71.58,70.11,70.18,2576600
2014-01-27,70.62,70.92,70.12,70.46,1641700
2014-01-28,70.41,70.95,70.25,70.68,1306200
2014-01-29,70.75,70.865,68.725,68.995,2386300
2014-01-30,65.12,68.16,64.63,67.46,5139700
2014-01-31,65.93,66.89,65.87,66.51,2098300
2014-02-03,66.26,66.33,63.03,63.42,2282900
2014-02-04,63.77,64.15,63.32,63.55,1608700
2014-02-05,62.91,63.87,62.06,63.74,1627300
2014-02-06,63.93,65.2,63.77,65.1,1627100
2014-02-07,65.22,66.65,65.02,66.52,1648600
2014-02-10,66.6,66.75,65.77,66.02,948300
2014-02-11,65.96,66.445,65.58,65.67,1272800
2014-02-12,65.5,66.15,65.5,66.0,998100
2014-02-13,65.61,66.76,65.32,66.18,1148400
2014-02-14,64.13,66.22,64.07,65.7,1265800
2014-02-18,65.67,66.63,65.42,66.53,1230800
2014-02-19,66.27,66.73,65.53,65.62,1232700
2014-02-20,65.78,66.0,65.02,65.77,1313400
2014-02-21,65.91,66.74,65.23,66.4,1190700
2014-02-24,66.41,67.49,66.05,66.77,916400
2014-02-25,67.99,69.6,67.87,69.2,1915900
2014-02-26,69.36,70.93,68.7801,70.46,1799200
2014-02-27,70.96,70.96,69.79,70.32,1013600
2014-02-28,70.32,71.28,70.07,70.56,944800
2014-03-03,69.93,70.29,69.0,70.15,1037300
2014-03-04,70.96,72.21,70.96,71.74,1301200
2014-03-05,71.44,72.49,71.44,71.74,851100
2014-03-06,72.1,72.71,71.25,72.29,702200
2014-03-07,72.59,72.99,72.01,72.72,802700
2014-03-10,72.68,72.8673,72.09,72.55,880100
2014-03-11,72.71,72.85,72.05,72.12,937300
2014-03-12,71.84,72.12,71.42,72.09,621700
2014-03-13,72.24,72.64,70.6,70.87,696400
2014-03-14,70.85,71.87,70.79,71.06,772900
2014-03-17,71.51,72.69,71.22,72.32,988900
2014-03-18,72.63,74.11,72.45,74.01,1177000
2014-03-19,73.99,74.26,72.94,73.56,968700
2014-03-20,73.08,74.11,73.075,74.07,635600
2014-03-21,74.25,74.69,73.61,74.37,2212100
2014-03-24,74.53,74.89,72.14,73.2,1179500
2014-03-25,73.73,73.73,71.7,71.84,1334800
2014-03-26,71.98,72.27,70.38,70.43,1036700
2014-03-27,70.39,70.88,69.74,70.24,1074000
2014-03-28,70.44,71.49,70.255,70.77,660400
2014-03-31,70.07,70.94,69.94,70.63,893700
2014-04-01,70.78,71.77,70.67,71.72,830800
2014-04-02,71.82,72.32,71.13,72.26,607700
2014-04-03,72.99,72.99,70.74,71.04,741200
2014-04-04,71.26,71.26,68.84,69.15,1128500
2014-04-07,69.13,69.15,66.23,66.98,1403000
2014-04-08,66.87,68.86,66.6803,67.89,1288800
2014-04-09,68.0,69.16,67.98,69.15,857400
2014-04-10,69.0,69.18,67.3,67.6,1231200
2014-04-11,66.96,68.32,66.5001,67.09,1087100
2014-04-14,67.59,67.86,66.28,66.85,640900
2014-04-15,67.03,67.77,65.601,66.72,921900
2014-04-16,67.44,67.9,66.54,66.89,988200
2014-04-17,68.11,68.11,66.9,67.25,654500
2014-04-21,67.21,67.6,66.73,67.21,1147100
2014-04-22,66.83,68.0799,66.83,67.49,1021600
2014-04-23,67.73,67.99,67.151,67.34,1057500
2014-04-24,65.0,66.99,64.76,66.69,2949100
2014-04-25,67.46,67.46,65.57,65.68,979800
2014-04-28,66.04,67.12,65.32,66.44,1205900
2014-04-29,66.93,67.49,65.99,66.75,888300
2014-04-30,66.45,67.31,66.45,67.24,934600
2014-05-01,67.34,67.76,66.5,66.7,803400
2014-05-02,67.0,67.9,66.44,67.07,676800
2014-05-05,66.53,67.28,66.34,66.82,483200
2014-05-06,66.73,66.795,65.3,65.31,807500
2014-05-07,65.29,65.49,63.81,64.35,1143200
2014-05-08,64.39,65.27,64.22,64.43,814700
2014-05-09,64.64,65.55,64.16,65.44,700500
2014-05-12,65.77,66.59,65.57,66.5,608000
2014-05-13,65.72,65.95,64.47,64.72,1075800
2014-05-14,64.52,64.59,63.95,64.15,1309700
2014-05-15,64.09,64.09,62.65,63.16,1506400
2014-05-16,63.15,63.85,62.83,63.82,1165000
2014-05-19,63.16,64.04,62.9,63.67,750200
2014-05-20,63.23,63.77,62.554,63.59,1307800
2014-05-21,63.63,64.41,63.4,63.97,941000
2014-05-22,64.02,64.46,63.52,63.59,739900
2014-05-23,63.7,63.81,63.29,63.74,574200
2014-05-27,64.0,64.87,63.53,64.8,1161000
2014-05-28,64.65,64.66,63.68,63.74,707000
2014-05-29,63.74,63.9382,63.19,63.62,929300
2014-05-30,63.87,65.18,63.73,65.02,1052600
2014-06-02,65.0,65.6,64.668,65.05,1184700
2014-06-03,65.29,65.4,64.62,65.33,863300
2014-06-04,65.05,65.41,64.7656,65.18,474700
2014-06-05,65.18,65.71,64.68,65.54,595300
2014-06-06,65.9,66.468,65.79,65.99,488200
2014-06-09,65.85,66.67,65.84,66.19,568500
