,Open,High,Low,Close,Volume
2012-06-05,36.02,37.54,35.84,37.32,6142000
2012-06-06,38.24,38.665,37.69,38.22,5400800
2012-06-07,38.35,38.75,37.38,37.43,3083400
2012-06-08,37.27,37.8822,37.18,37.62,3740900
2012-06-11,37.84,38.33,37.07,37.15,2391000
2012-06-12,37.5,37.86,37.08,37.35,3168600
2012-06-13,37.36,37.37,36.67,36.91,3671400
2012-06-14,37.06,37.09,36.175,36.53,5013300
2012-06-15,36.4,37.84,36.38,37.76,4367500
2012-06-18,37.71,38.22,37.49,37.57,3322400
2012-06-19,38.02,38.3,37.81,38.14,2218700
2012-06-20,38.2,38.965,38.0556,38.75,4137700
2012-06-21,38.5,38.99,37.75,37.8,3319400
2012-06-22,37.72,38.36,37.56,37.95,4403700
2012-06-25,37.35,37.55,36.32,36.44,2476700
2012-06-26,36.59,36.91,36.15,36.21,4460500
2012-06-27,36.44,36.81,36.31,36.56,2889300
2012-06-28,36.32,36.36,35.56,36.32,3048600
2012-06-29,37.07,37.87,36.94,37.74,3623900
2012-07-02,37.98,37.99,37.14,37.63,1650600
2012-07-03,37.42,37.83,37.18,37.82,1428700
2012-07-05,37.59,37.75,36.85,36.98,3031200
2012-07-06,36.45,36.6,35.12,35.495,7740100
2012-07-09,35.13,35.611,34.93,35.17,6138900
2012-07-10,34.98,35.43,34.47,34.74,5232600
2012-07-11,34.84,34.89,33.89,34.0,4989800
2012-07-12,33.72,33.94,33.5,33.75,4429600
2012-07-13,33.76,34.36,33.69,34.23,2795500
2012-07-16,34.01,34.34,33.65,34.175,2330300
2012-07-17,34.3,34.38,33.67,34.18,3272300
2012-07-18,34.1,35.23,33.94,35.03,4586800
2012-07-19,35.19,35.41,34.82,35.18,2195900
2012-07-20,35.0,35.09,34.64,34.8,2294500
2012-07-23,34.11,34.59,33.8601,34.45,3159500
2012-07-24,34.3,34.61,33.95,34.19,2767600
2012-07-25,34.41,34.9,34.1,34.24,3183300
2012-07-26,33.53,34.5,33.24,34.37,6293000
2012-07-27,34.43,34.63,33.53,34.14,5294000
2012-07-30,34.38,34.82,34.0,34.2,4912500
2012-07-31,34.31,34.7,34.2,34.41,2374300
2012-08-01,34.65,34.79,34.27,34.42,2815900
2012-08-02,34.1,34.73,33.51,33.67,3088100
2012-08-03,34.05,34.88,34.04,34.57,2621800
2012-08-06,34.64,34.88,34.57,34.62,2146100
2012-08-07,34.69,35.87,34.69,35.71,3111800
2012-08-08,35.54,35.75,35.25,35.56,1479100
2012-08-09,35.52,35.99,35.52,35.56,2670800
2012-08-10,35.61,35.81,35.3,35.54,1579100
2012-08-13,35.49,35.539,34.9352,35.27,1311200
2012-08-14,35.31,35.54,34.69,34.83,2457900
2012-08-15,34.61,35.09,34.61,34.89,1609500
2012-08-16,34.78,35.33,34.75,35.19,2245100
2012-08-17,35.1,35.565,34.9,35.21,2889000
2012-08-20,35.24,35.41,34.921,35.23,2801700
2012-08-21,35.27,35.78,34.97,35.12,2751400
2012-08-22,35.12,35.24,34.77,34.99,2586800
2012-08-23,34.92,34.92,34.42,34.55,1530600
2012-08-24,34.58,34.82,34.29,34.62,2094700
2012-08-27,34.61,34.64,34.01,34.057,2216200
2012-08-28,34.0,34.39,33.84,34.24,1641300
2012-08-29,34.28,34.34,33.815,34.15,2202900
2012-08-30,33.96,34.02,33.39,33.39,2919600
2012-08-31,33.7,34.32,33.5,34.13,3058300
2012-09-04,34.09,34.12,33.1808,33.63,2868300
2012-09-05,33.51,33.7,33.165,33.26,4077800
2012-09-06,33.49,34.53,33.272,34.2905,3243800
2012-09-07,33.89,34.99,33.78,34.72,3030800
2012-09-10,34.65,35.08,34.28,34.325,2229400
2012-09-11,34.25,34.455,34.0,34.07,2345000
2012-09-12,34.26,34.39,33.71,33.78,2806500
2012-09-13,33.63,34.0,33.29,33.91,6149700
2012-09-14,33.9,34.73,33.89,34.35,4612000
2012-09-17,34.4,34.42,33.88,34.06,1925400
2012-09-18,33.93,34.005,33.65,33.7,2620100
2012-09-19,32.55,33.0,31.93,32.85,8564900
2012-09-20,32.73,32.81,32.47,32.64,3985200
2012-09-21,32.87,33.04,32.65,32.91,5880600
2012-09-24,32.56,32.88,32.42,32.5,3181300
2012-09-25,32.7,32.94,31.83,31.84,3743000
2012-09-26,31.9,31.99,31.1711,31.3,4451500
2012-09-27,31.5,32.07,31.19,31.78,2941100
2012-09-28,31.69,32.13,31.36,31.78,4649700
2012-10-01,31.79,32.36,31.45,31.57,4355800
2012-10-02,31.7,32.14,31.62,32.1,4410400
2012-10-03,32.09,32.25,31.55,31.75,3680300
2012-10-04,31.85,31.91,31.33,31.78,3021200
2012-10-05,31.92,32.81,31.92,32.26,3738700
2012-10-08,32.01,32.435,31.82,32.12,2178000
2012-10-09,32.12,32.47,31.89,32.1298,3519100
2012-10-10,32.03,32.21,31.73,31.89,4178700
2012-10-11,32.2,32.79,31.98,32.71,5569500
2012-10-12,32.57,32.99,32.43,32.46,3919600
2012-10-15,32.44,32.96,32.36,32.67,2870300
2012-10-16,32.82,33.5375,32.64,33.44,2826200
2012-10-17,33.1,33.74,33.09,33.58,4446800
2012-10-18,33.91,36.72,33.75,36.01,12555500
2012-10-19,35.93,36.0,35.05,35.37,4653300
2012-10-22,35.4,36.035,35.09,35.85,4503000
2012-10-23,35.35,35.79,35.12,35.53,3223800
2012-10-24,35.51,35.92,35.03,35.45,3559300
2012-10-25,35.74,35.97,35.4507,35.68,3408100
2012-10-26,35.67,35.96,35.02,35.36,3944600
2012-10-31,35.45,35.71,35.15,35.4,1930000
2012-11-01,35.49,36.93,35.456,36.92,3108300
2012-11-02,36.9,36.95,36.05,36.06,3299000
2012-11-05,35.96,37.17,35.901,36.84,2570100
2012-11-06,37.63,38.14,37.33,37.69,4800000
2012-11-07,37.27,37.29,35.95,36.17,3773100
2012-11-08,36.12,36.53,35.94,35.94,2882100
2012-11-09,36.02,36.98,35.93,36.43,2843800
2012-11-12,36.51,36.9,36.28,36.68,1968900
2012-11-13,36.3,36.725,36.21,36.308,1638200
2012-11-14,36.53,36.545,35.35,35.41,2004300
2012-11-15,35.48,35.59,34.4,34.62,3787800
2012-11-16,34.66,34.72,33.88,34.52,4410400
2012-11-19,34.89,35.22,34.47,34.68,2886400
2012-11-20,34.56,34.69,34.13,34.55,3277100
2012-11-21,34.7,34.72,34.31,34.5,2674500
2012-11-23,34.79,35.62,34.5601,35.34,1029800
2012-11-26,35.21,35.72,35.21,35.25,2402800
2012-11-27,34.9,35.47,34.72,34.91,2106700
