,Open,High,Low,Close,Volume
2016-05-18,94.98,95.08,92.85,93.56,5544157
2016-05-19,92.85,93.14,90.89,92.69,2593040
2016-05-20,93.37,94.17,92.89,93.75,1858461
2016-05-23,93.96,94.25,93.28,94.22,1323326
2016-05-24,94.67,95.35,93.64,94.17,1641585
2016-05-25,94.23,95.41,93.33,95.08,1519407
2016-05-26,94.96,95.05,94.42,94.8,1137925
2016-05-27,94.78,95.57,94.52,94.66,1637510
2016-05-31,94.87,95.81,94.31,95.45,2718880
2016-06-01,95.4,95.72,94.34,95.59,2135961
2016-06-02,95.4,97.235,95.23,97.13,1785614
2016-06-03,97.5,98.64,96.93,98.44,1507063
2016-06-06,98.35,99.875,98.27,99.67,2850265
2016-06-07,99.67,102.54,99.67,102.06,2440090
2016-06-08,101.78,102.68,101.02,102.6,1380048
2016-06-09,102.58,103.08,102.14,102.84,1218263
2016-06-10,102.41,102.99,101.68,102.32,1509135
2016-06-13,101.99,101.99,100.07,100.24,1936793
2016-06-14,100.21,100.835,99.47,100.36,1761528
2016-06-15,100.53,100.75,100.0,100.34,1739584
2016-06-16,100.22,101.74,100.07,101.67,1595559
2016-06-17,101.6,102.51,100.33,102.11,3924547
2016-06-20,102.82,103.62,102.36,102.4,1595264
2016-06-21,102.44,104.25,102.44,104.01,1337921
2016-06-22,104.0,104.62,103.74,104.47,1212258
2016-06-23,104.8,105.37,104.0,104.82,1344248
2016-06-24,102.84,104.81,102.0,103.59,2274314
2016-06-27,103.35,104.36,102.5,104.12,1466186
2016-06-28,104.75,107.07,104.51,106.64,2277199
2016-06-29,107.42,108.29,107.01,108.2,1616363
2016-06-30,108.51,109.0799,107.69,108.99,1205297
2016-07-01,109.35,109.95,107.86,109.0,1237171
2016-07-05,109.01,111.25,109.01,111.23,1668534
2016-07-06,111.23,113.21,111.07,112.1,2034238
2016-07-07,111.89,112.05,108.59,109.04,2240189
2016-07-08,109.61,110.745,109.42,110.24,1358960
2016-07-11,110.32,110.48,108.67,109.85,1190341
2016-07-12,109.98,110.17,108.29,109.63,1895851
2016-07-13,110.0,110.66,109.0,109.82,2028860
2016-07-14,109.53,109.96,106.24,107.04,2392912
2016-07-15,107.03,107.59,105.86,106.56,2426091
2016-07-18,106.18,106.72,105.56,105.91,1566070
2016-07-19,105.22,106.02,105.055,106.0,1605580
