,Open,High,Low,Close,Volume
2013-05-23,109.24,112.0,107.5,112.0,17341100
2013-05-24,111.75,112.65,110.05,111.37,1059400
2013-05-28,113.21,114.66,112.62,113.82,1097900
2013-05-29,112.89,113.61,111.5628,112.07,660400
2013-05-30,112.13,112.97,111.61,112.03,571400
2013-05-31,111.37,113.62,110.7,110.7,920000
2013-06-03,111.15,111.24,107.8425,109.68,916900
2013-06-04,109.5,111.16,108.23,108.85,585500
2013-06-05,108.03,108.788,105.96,106.13,931400
2013-06-06,105.98,108.4,105.06,108.36,600900
2013-06-07,109.1,111.3,108.82,110.47,514100
2013-06-10,110.75,110.94,109.2,110.23,476700
2013-06-11,109.02,111.21,108.36,109.34,511500
2013-06-12,110.63,110.97,107.18,107.53,620600
2013-06-13,107.53,111.75,106.94,111.45,784600
2013-06-14,111.12,112.45,110.23,110.6,514600
2013-06-17,111.6,111.69,109.08,109.98,581100
2013-06-18,110.26,112.41,109.43,112.18,339900
2013-06-19,112.09,112.34,110.41,110.43,469400
2013-06-20,109.14,109.91,107.83,107.99,909700
2013-06-21,108.76,108.96,106.44,107.07,1035600
2013-06-24,104.96,104.96,102.03,103.67,936400
2013-06-25,105.11,107.1,104.22,106.74,662700
2013-06-26,107.49,108.675,106.54,107.87,636700
2013-06-27,108.71,109.11,106.96,107.68,781000
2013-06-28,107.42,107.43,105.46,105.96,848200
2013-07-01,108.29,109.55,107.45,108.42,722400
2013-07-02,107.99,110.08,107.99,109.99,1133500
2013-07-03,109.71,110.68,109.05,109.97,575300
2013-07-05,110.51,113.07,110.51,112.59,657500
2013-07-08,112.62,113.31,111.29,112.51,865300
2013-07-09,112.95,115.0,112.78,114.95,816400
2013-07-10,114.46,115.49,111.45,112.77,1272500
2013-07-11,114.2,114.5,112.53,113.27,1141700
2013-07-12,112.9,115.2,112.3,113.81,852200
2013-07-15,114.01,115.42,113.915,114.24,821000
2013-07-16,114.39,115.42,113.34,113.78,641400
2013-07-17,114.48,115.49,113.54,114.02,506600
2013-07-18,114.16,116.935,113.9,116.87,728600
2013-07-19,117.45,118.3,114.95,118.3,1111800
2013-07-22,118.68,118.68,115.49,115.82,718400
2013-07-23,115.96,116.31,113.24,113.25,1111000
2013-07-24,113.32,113.57,110.63,110.81,1162900
2013-07-25,110.6,111.47,108.8,110.23,1082700
2013-07-26,110.13,110.56,108.54,110.13,1022500
2013-07-29,109.74,110.12,108.02,108.17,769100
2013-07-30,108.73,108.86,107.365,107.89,654600
2013-07-31,108.04,109.19,107.19,107.75,731100
2013-08-01,109.47,112.05,109.32,110.71,1082200
2013-08-02,110.71,111.57,109.58,110.06,923300
2013-08-05,110.06,110.82,108.46,108.89,818300
2013-08-06,108.85,109.42,107.27,107.76,794300
2013-08-07,107.19,107.79,106.24,106.42,643000
2013-08-08,107.45,108.19,106.89,107.82,792700
2013-08-09,107.69,108.49,107.2,108.1,571500
2013-08-12,107.0,108.22,106.81,108.01,481500
2013-08-13,108.01,109.52,107.28,109.21,699900
2013-08-14,108.02,108.93,106.81,107.14,527200
2013-08-15,106.06,106.24,104.54,105.79,510800
2013-08-16,105.54,106.82,105.01,106.52,486300
2013-08-19,106.38,106.5,105.416,105.75,463100
2013-08-20,105.82,107.64,105.16,107.12,638100
2013-08-21,107.18,107.18,105.26,105.84,530000
2013-08-22,106.26,108.71,105.99,108.54,456800
2013-08-23,108.58,108.64,107.36,108.5,479600
2013-08-26,108.44,108.9898,107.26,107.7,508000
2013-08-27,106.3,107.105,105.18,105.34,568600
2013-08-28,105.3,105.82,104.02,105.31,496400
2013-08-29,105.15,107.29,104.95,106.94,644900
2013-08-30,107.29,107.48,105.1,105.42,383400
2013-09-03,106.63,107.46,105.24,105.99,322900
2013-09-04,105.83,108.35,105.655,108.08,390400
2013-09-05,107.65,108.83,107.42,108.39,248200
2013-09-06,108.59,109.21,107.24,108.05,275200
2013-09-09,108.33,109.8,107.96,109.72,325100
2013-09-10,110.57,111.92,109.92,111.85,438700
2013-09-11,111.33,111.999,110.29,111.05,1476500
2013-09-12,111.32,111.46,109.13,109.73,454700
2013-09-13,109.74,110.84,109.24,110.29,373600
2013-09-16,112.35,112.44,110.91,111.2,739000
2013-09-17,111.57,112.05,110.78,111.43,580900
2013-09-18,111.13,113.2,111.13,112.75,1158500
2013-09-19,112.78,113.24,111.64,112.24,937600
2013-09-20,112.25,112.97,111.24,111.42,618700
2013-09-23,111.15,111.44,110.03,110.39,607500
2013-09-24,110.3,111.7493,109.8384,111.13,529800
2013-09-25,111.35,111.47,109.72,109.83,452600
2013-09-26,109.96,110.43,109.32,110.39,425200
2013-09-27,109.98,110.47,109.41,110.11,404900
2013-09-30,108.73,109.84,108.41,109.36,545300
2013-10-01,109.4,111.7,109.14,111.49,389100
2013-10-02,110.44,111.27,109.9,111.06,970700
2013-10-03,110.42,110.96,108.77,110.39,903700
2013-10-04,109.99,112.42,109.085,111.99,633400
2013-10-07,111.1,111.78,110.32,111.08,449200
2013-10-08,110.95,112.58,110.67,110.71,1123100
2013-10-09,110.75,110.75,107.84,109.87,1252500
2013-10-10,110.95,113.51,110.95,113.1,519300
2013-10-11,113.0,113.76,112.39,113.29,450700
2013-10-14,112.73,113.33,112.25,112.73,629700
2013-10-15,112.59,113.1,111.03,111.44,635500
2013-10-16,112.03,113.3,111.24,113.24,848700
2013-10-17,112.65,113.24,112.02,113.16,973000
2013-10-18,116.05,118.88,114.51,117.35,1398200
2013-10-21,117.62,118.12,115.93,118.05,866000
2013-10-22,118.5,120.92,118.35,120.77,1115200
2013-10-23,120.89,123.91,120.65,123.66,1440000
2013-10-24,124.02,124.55,122.9402,124.46,751400
2013-10-25,124.44,124.45,122.99,123.49,823900
2013-10-28,123.3,123.77,122.2563,122.77,673500
2013-10-29,123.22,123.94,123.0811,123.63,458300
2013-10-30,123.79,124.16,121.4,121.91,674400
2013-10-31,121.38,122.48,120.91,121.52,656500
2013-11-01,121.99,123.3175,121.5,122.61,523800
2013-11-04,123.5,124.1488,122.93,124.06,528800
2013-11-05,123.76,124.899,123.29,124.6,584100
2013-11-06,124.94,125.86,123.38,124.52,905200
2013-11-07,124.86,125.33,122.18,122.49,739300
2013-11-08,122.17,123.32,121.7,123.32,384300
2013-11-11,123.2,124.6818,123.03,124.0,336700
2013-11-12,123.86,124.18,122.98,123.83,474100
2013-11-13,123.16,125.19,123.01,125.04,504000
2013-11-14,125.38,125.955,124.56,125.2,284500
2013-11-15,125.18,125.95,123.884,125.02,483700
2013-11-18,125.05,125.5,123.79,124.4,713500
2013-11-19,124.43,124.88,121.13,121.52,637100
2013-11-20,121.6,122.11,120.6,121.18,549500
2013-11-21,121.8,122.96,121.0,122.14,497800
2013-11-22,122.46,122.46,121.07,121.8,550400
2013-11-25,121.62,122.74,121.58,121.98,554800
2013-11-26,122.01,122.62,121.35,121.55,393500
2013-11-27,121.88,122.38,121.28,121.43,343800
2013-11-29,121.52,122.51,120.87,121.02,211100
2013-12-02,121.41,122.4,120.65,121.83,490400
2013-12-03,121.27,121.678,120.17,121.02,435300
2013-12-04,120.12,121.1,118.23,119.98,553800
2013-12-05,119.79,120.3,117.95,118.09,842700
2013-12-06,118.94,119.92,118.02,118.15,828000
2013-12-09,118.03,120.22,117.8,119.88,1047600
2013-12-10,119.75,122.13,118.97,119.03,996600
2013-12-11,119.33,119.4,116.412,117.01,706400
2013-12-12,116.9,117.44,116.16,117.05,586000
2013-12-13,117.0,118.55,117.0,117.44,654800
2013-12-16,116.05,119.19,116.05,118.8,658900
2013-12-17,118.72,118.77,117.04,117.48,664500
2013-12-18,117.92,120.89,117.35,120.8,832500
2013-12-19,120.41,120.76,118.93,120.6,552300
2013-12-20,121.3,122.16,120.23,121.73,1144100
2013-12-23,122.25,122.63,121.255,122.28,501300
2013-12-24,122.04,123.98,121.96,123.09,447100
2013-12-26,123.1,123.96,122.82,123.67,352500
2013-12-27,123.45,124.1,121.45,122.04,390500
2013-12-30,122.04,122.65,121.25,122.33,327400
2013-12-31,122.88,123.89,122.7,123.83,508200
2014-01-02,123.04,123.21,119.46,120.0,800500
2014-01-03,120.28,121.71,119.3,119.77,592400
2014-01-06,119.93,120.21,115.68,116.37,1203900
2014-01-07,116.76,118.11,116.37,117.99,972300
2014-01-08,117.76,118.42,115.94,117.09,817100
2014-01-09,117.36,117.85,115.24,116.6,1068200
2014-01-10,116.6,117.09,114.64,116.38,1079400
2014-01-13,116.32,117.62,115.61,116.01,1232500
2014-01-14,116.26,118.17,115.69,117.95,695600
2014-01-15,118.22,119.68,117.92,119.16,853400
2014-01-16,117.34,117.56,116.22,117.1,921700
2014-01-17,116.39,117.43,116.31,116.31,932700
2014-01-21,117.535,117.83,116.17,117.17,629300
2014-01-22,117.69,118.82,117.0,117.02,874000
2014-01-23,116.65,117.845,116.5,117.28,1184700
2014-01-24,103.01,104.0,92.5,99.49,14625300
2014-01-27,100.38,100.54,98.22,99.29,2629700
2014-01-28,100.04,101.74,100.04,101.57,1677000
2014-01-29,101.0,104.25,100.51,102.07,2369700
2014-01-30,102.38,106.0,102.38,105.53,2020600
2014-01-31,104.03,106.1,103.46,105.59,1819000
2014-02-03,105.29,106.18,100.04,100.25,2443700
2014-02-04,100.64,102.59,100.42,101.07,1578600
2014-02-05,100.75,101.035,99.08,99.92,1257700
2014-02-06,100.27,101.58,100.0,101.14,1014200
2014-02-07,101.93,103.09,101.0,102.59,958600
2014-02-10,102.63,102.775,101.06,101.71,892800
2014-02-11,101.34,102.5716,101.24,102.11,969300
2014-02-12,102.21,102.48,100.3,100.92,1377700
2014-02-13,99.59,100.12,98.2,98.52,2527600
2014-02-14,98.62,98.9,95.04,95.96,3457000
2014-02-18,93.91,94.73,88.56,91.67,6378700
2014-02-19,92.18,93.5,90.89,91.12,2314800
2014-02-20,91.22,94.57,91.07,94.23,2315000
2014-02-21,94.87,97.36,94.33,95.58,2402400
2014-02-24,95.35,95.85,94.47,94.6,1874200
2014-02-25,94.49,94.87,92.55,93.39,2454400
2014-02-26,93.23,93.29,91.45,92.19,2842800
2014-02-27,91.71,93.75,91.45,93.25,1557500
2014-02-28,93.1,94.22,92.48,93.92,1276800
2014-03-03,93.45,95.42,92.94,94.66,1385800
2014-03-04,96.24,97.26,96.0,97.03,1242000
2014-03-05,96.83,97.53,96.41,96.78,978300
2014-03-06,96.92,97.9,96.75,97.55,881500
2014-03-07,98.16,99.11,97.0,98.37,1503100
2014-03-10,98.14,99.2,97.49,99.16,1667600
2014-03-11,99.3,101.05,98.16,100.23,2285100
2014-03-12,99.89,102.24,99.6,101.24,1989800
2014-03-13,101.52,101.8799,97.105,97.91,2631800
2014-03-14,97.92,98.33,96.49,96.6,1633800
2014-03-17,97.4,99.08,97.4,98.48,942800
2014-03-18,98.82,100.13,98.18,99.98,1113700
2014-03-19,100.07,100.7294,99.37,99.84,976200
2014-03-20,99.29,99.98,98.31,99.51,783700
2014-03-21,100.46,101.12,98.56,98.58,1620100
2014-03-24,99.0,99.33,97.1,98.44,951300
2014-03-25,99.2,100.28,99.13,99.79,1002700
2014-03-26,100.0,100.46,97.48,97.52,1345400
2014-03-27,97.43,98.77,97.2,97.89,1003400
2014-03-28,98.37,100.679,98.08,99.61,1687600
2014-03-31,100.22,102.535,99.43,102.06,1334300
2014-04-01,102.76,103.15,101.7,103.12,1048300
2014-04-02,103.25,105.73,103.16,104.3,1687000
2014-04-03,104.24,104.565,103.7,104.48,931400
2014-04-04,102.94,103.0,99.35,100.73,2652400
2014-04-07,100.65,101.81,99.12,99.91,1192200
2014-04-08,100.13,100.522,99.0221,99.19,1165800
2014-04-09,99.66,101.3,98.79,101.28,963200
2014-04-10,101.07,101.41,97.46,97.58,1046000
2014-04-11,96.12,97.1,95.41,95.54,1389300
2014-04-14,96.72,98.06,96.12,97.17,1117200
2014-04-15,97.34,99.64,97.33,99.16,1533200
2014-04-16,99.16,101.56,98.51,101.44,1240000
2014-04-17,101.44,104.51,100.34,101.14,2152200
2014-04-21,101.53,102.45,101.12,102.18,725600
2014-04-22,102.53,102.79,101.82,101.86,859100
2014-04-23,101.88,102.245,100.58,100.96,887300
2014-04-24,101.52,101.85,100.18,100.86,787100
2014-04-25,100.71,100.77,98.92,99.27,668100
2014-04-28,99.83,100.69,98.0357,99.7,1427300
2014-04-29,99.98,101.11,99.65,100.11,659200
2014-04-30,100.15,100.97,99.9701,100.88,1436600
2014-05-01,100.8,101.07,99.6,99.72,691200
2014-05-02,99.72,100.59,99.13,99.3,572700
2014-05-05,98.87,99.59,98.18,99.35,586900
2014-05-06,98.77,100.37,98.72,99.21,760700
2014-05-07,99.7,99.93,98.35,99.55,522500
2014-05-08,99.32,100.3,98.85,99.61,608800
2014-05-09,99.44,99.74,98.58,99.55,362700
2014-05-12,100.12,102.74,100.12,102.69,790600
2014-05-13,103.0,103.66,101.99,102.25,509300
2014-05-14,102.21,102.25,100.73,100.8,511400
2014-05-15,100.63,100.675,98.37,98.94,964600
2014-05-16,100.31,103.63,100.0,103.52,1246700
2014-05-19,103.1,104.85,102.75,104.74,823900
2014-05-20,104.42,105.18,103.79,105.01,1200900
2014-05-21,105.22,106.76,105.025,106.73,973800
2014-05-22,106.72,107.37,105.8596,106.09,1042800
2014-05-23,106.0,107.83,105.81,107.46,686400
2014-05-27,107.9,108.865,107.4,107.91,637300
2014-05-28,108.08,108.65,107.315,107.77,766100
2014-05-29,108.06,108.369,106.81,107.36,601600
2014-05-30,107.23,107.6,106.8,107.52,1268000
2014-06-02,107.84,107.84,106.15,107.13,636600
2014-06-03,106.43,106.925,104.84,105.47,624200
2014-06-04,105.37,105.58,104.32,104.8,949300
2014-06-05,104.98,106.65,104.684,106.41,862700
2014-06-06,106.45,107.67,106.17,107.56,438900
2014-06-09,107.34,108.77,106.78,107.06,577300
2014-06-10,107.13,107.3,105.38,106.11,472800
2014-06-11,105.74,105.88,104.88,105.73,383400
2014-06-12,105.78,105.8,103.5,103.78,678400
2014-06-13,104.05,104.78,103.53,104.62,525400
2014-06-16,104.55,105.23,104.07,104.62,442600
2014-06-17,104.32,105.5,103.95,105.1,535600
2014-06-18,105.33,107.04,105.17,106.96,588900
2014-06-19,106.79,108.17,106.53,107.44,704000
2014-06-20,107.89,108.04,107.08,107.84,694700
2014-06-23,107.92,107.92,106.04,106.93,423400
2014-06-24,106.85,107.6,106.02,106.18,493900
2014-06-25,105.8,107.28,105.75,107.04,500300
2014-06-26,107.04,107.21,105.5,106.35,391000
2014-06-27,106.01,106.92,105.634,106.08,898500
2014-06-30,106.08,108.1,106.07,107.51,676100
2014-07-01,107.44,107.69,106.67,107.2,434000
2014-07-02,106.95,108.25,106.86,107.99,489600
2014-07-03,108.46,109.65,108.15,109.39,517400
2014-07-07,109.18,109.487,107.88,108.66,603900
2014-07-08,109.75,110.76,108.3,109.57,1114700
2014-07-09,110.37,111.74,109.99,111.72,1113000
2014-07-10,110.25,112.17,109.42,111.78,1467900
2014-07-11,111.59,112.24,110.84,112.05,774800
2014-07-14,112.6,113.34,112.46,112.65,746300
2014-07-15,112.6,113.29,112.43,112.72,802000
2014-07-16,112.95,113.5,112.26,113.48,550200
2014-07-17,113.25,114.32,112.71,113.26,1386600
2014-07-18,113.37,116.88,112.79,116.37,1960100
2014-07-21,116.0,117.11,115.32,115.44,1478100
2014-07-22,116.35,117.21,115.88,116.55,922600
2014-07-23,117.2,117.25,115.65,115.71,671300
2014-07-24,115.71,116.32,115.34,115.66,683800
2014-07-25,115.25,115.56,113.88,114.25,433300
2014-07-28,114.09,114.27,110.6,111.03,1059700
2014-07-29,111.05,111.31,109.5,110.11,762100
2014-07-30,110.83,111.25,109.91,110.81,479500
2014-07-31,109.69,110.59,108.55,109.06,627800
2014-08-01,108.5,109.976,107.35,107.79,680500
2014-08-04,107.94,108.89,107.49,108.8,535600
2014-08-05,108.0,108.9,107.72,108.36,628800
2014-08-06,107.59,108.79,107.38,108.39,610300
2014-08-07,108.96,109.65,107.13,107.4,729200
2014-08-08,107.89,109.75,107.22,109.66,664600
2014-08-11,110.2,112.81,109.96,111.67,890800
2014-08-12,112.22,112.58,110.9,111.47,437400
2014-08-13,111.95,111.97,110.72,111.0,555000
2014-08-14,111.38,112.47,110.78,112.46,394300
2014-08-15,113.13,113.17,111.32,112.54,574500
2014-08-18,113.18,113.93,112.96,113.4,547000
2014-08-19,113.68,113.99,112.71,112.95,636000
2014-08-20,112.97,114.68,112.74,114.52,516800
2014-08-21,114.9,114.99,113.65,114.26,424400
2014-08-22,113.91,114.175,113.285,113.59,446300
2014-08-25,114.22,114.75,113.31,113.71,326900
2014-08-26,114.06,114.25,113.05,113.47,369800
2014-08-27,113.53,114.63,113.01,114.57,408600
2014-08-28,114.09,114.72,113.71,114.39,367800
2014-08-29,114.39,115.44,113.95,115.36,522900
2014-09-02,115.42,117.0,115.42,116.17,835600
2014-09-03,116.58,116.989,115.64,115.73,793300
2014-09-04,115.56,116.83,115.45,116.2,787300
2014-09-05,115.96,117.43,115.51,117.21,719600
2014-09-08,117.25,117.44,115.8,116.09,689000
2014-09-09,116.12,116.29,115.07,115.53,304800
2014-09-10,115.66,115.75,114.54,115.19,513200
2014-09-11,114.61,115.865,114.4062,115.65,551700
2014-09-12,115.83,116.16,114.88,114.96,624500
2014-09-15,115.07,115.53,114.27,115.28,532100
2014-09-16,115.24,119.25,114.56,118.42,1450100
2014-09-17,119.32,122.88,119.32,121.74,1490100
2014-09-18,121.82,122.45,120.92,121.86,658300
2014-09-19,122.25,122.5199,120.83,121.43,810900
2014-09-22,121.24,121.94,118.92,119.66,803184
2014-09-23,119.18,120.08,118.93,119.11,722914
2014-09-24,119.38,121.04,119.03,120.95,599156
2014-09-25,120.68,120.68,118.41,119.06,633017
2014-09-26,119.05,120.745,118.63,120.07,603019
2014-09-29,119.47,121.81,118.7,121.69,678635
2014-09-30,121.66,123.95,121.1,121.2,887914
2014-10-01,120.11,120.225,116.14,116.86,1434578
2014-10-02,116.75,118.81,116.221,118.57,827336
2014-10-03,119.68,122.94,119.52,122.03,1040574
2014-10-06,123.02,123.49,120.5,120.55,719774
2014-10-07,119.61,119.795,116.85,116.96,1117235
2014-10-08,116.64,119.66,115.2,119.44,832204
2014-10-09,119.04,119.22,115.21,115.67,874253
2014-10-10,115.6,116.2,112.53,112.57,1295330
2014-10-13,116.66,124.68,111.285,111.55,2199864
2014-10-14,112.9,116.22,112.35,115.14,1799212
2014-10-15,113.51,115.72,112.11,115.57,1681964
2014-10-16,113.15,118.279,112.77,116.41,1498489
2014-10-17,119.14,119.42,113.91,115.79,1956893
2014-10-20,114.43,117.41,114.34,116.42,1101754
2014-10-21,117.4,120.11,116.91,120.11,1194999
2014-10-22,119.89,121.08,116.66,116.79,1068853
2014-10-23,118.78,120.61,118.59,119.72,1000234
2014-10-24,120.34,120.869,118.89,120.26,641295
2014-10-27,120.1,120.53,118.73,120.05,725139
2014-10-28,120.27,122.47,120.27,121.79,743603
2014-10-29,122.14,122.46,119.48,120.5,763258
2014-10-30,120.19,121.98,119.36,120.79,816497
2014-10-31,122.5,123.23,121.28,122.79,745757
2014-11-03,122.73,122.96,120.77,121.54,728642
2014-11-04,120.8,122.06,120.23,120.63,534357
2014-11-05,121.08,122.4,120.1,121.81,645716
2014-11-06,122.4,124.6,122.1,123.73,615992
2014-11-07,124.21,125.1,122.66,123.32,697296
2014-11-10,123.81,125.44,123.8,124.75,588410
2014-11-11,124.93,126.49,124.26,124.84,1100543
2014-11-12,124.25,125.31,123.33,123.55,645963
2014-11-13,124.04,124.83,123.594,124.62,898985
2014-11-14,124.8,126.08,124.36,125.88,821647
2014-11-17,125.21,125.381,124.54,124.8,555565
2014-11-18,124.7,125.38,123.58,123.72,783429
2014-11-19,123.27,123.56,122.09,122.92,678593
2014-11-20,122.71,124.73,122.5,124.2,659269
2014-11-21,125.34,125.34,123.64,124.17,727933
2014-11-24,124.64,125.89,124.37,125.14,577475
2014-11-25,125.54,126.005,125.3104,125.4,704096
2014-11-26,125.27,125.92,124.84,125.3,395085
2014-11-28,125.61,125.61,118.62,118.94,1291826
2014-12-01,117.99,118.0,111.35,115.47,2225035
2014-12-02,115.38,119.08,115.234,119.05,1760763
2014-12-03,119.3,120.57,119.09,120.24,967552
2014-12-04,119.88,120.4799,117.81,118.45,708853
2014-12-05,118.43,119.05,116.93,117.3,509101
2014-12-08,116.92,116.94,113.28,114.25,821301
2014-12-09,111.93,115.33,111.5,115.25,638292
2014-12-10,115.53,115.74,111.89,112.24,761749
2014-12-11,113.03,113.54,110.56,111.87,1154651
2014-12-12,110.6,111.8699,109.57,109.62,1053981
2014-12-15,110.66,112.13,109.8,110.95,1081159
2014-12-16,110.71,114.6,110.1546,111.41,1248723
2014-12-17,112.54,115.97,110.92,115.36,1187546
2014-12-18,117.27,118.02,115.83,118.02,1120749
2014-12-19,118.74,120.65,117.31,120.29,1567842
2014-12-22,120.58,122.856,120.5,122.45,917166
2014-12-23,122.6,123.96,122.29,123.3,603177
2014-12-24,123.38,123.555,122.28,122.5,229989
2014-12-26,122.65,123.42,122.36,122.41,314940
2014-12-29,121.89,123.88,121.185,123.75,531454
2014-12-30,123.31,123.69,122.49,122.68,649442
2014-12-31,123.15,123.67,121.84,122.03,474438
2015-01-02,122.18,122.9,119.04,120.42,806422
2015-01-05,119.1,119.1,115.15,115.24,912939
2015-01-06,115.31,115.61,111.69,112.71,1265450
2015-01-07,113.34,114.61,112.648,113.27,777403
2015-01-08,114.3,115.26,113.12,115.1,1249384
2015-01-09,115.86,116.21,114.16,114.25,1139483
