,Open,High,Low,Close,Volume
2012-10-10,69.93,70.83,69.61,70.17,989200
2012-10-11,70.5,70.94,69.495,69.65,791100
2012-10-12,69.85,69.88,69.18,69.35,559000
2012-10-15,69.36,69.62,68.92,69.51,865200
2012-10-16,69.6,69.88,69.33,69.5145,714800
2012-10-17,69.47,70.25,69.4,69.93,941300
2012-10-18,70.0,70.31,69.5,69.73,700800
2012-10-19,69.38,69.63,68.251,68.61,833500
2012-10-22,68.7,68.7,66.82,67.05,961500
2012-10-23,66.67,67.42,65.66,67.14,904200
2012-10-24,67.3,67.44,66.15,66.28,887300
2012-10-25,66.55,66.76,65.53,66.17,796300
2012-10-26,66.4,66.63,65.3817,66.31,1039900
2012-10-31,66.0,66.48,65.2701,66.39,901900
2012-11-01,66.54,67.28,66.1491,67.05,773200
2012-11-02,67.4,67.65,66.78,66.87,946800
2012-11-05,67.06,67.25,66.32,66.97,804400
2012-11-06,67.07,67.55,66.4801,67.25,785600
2012-11-07,66.89,67.375,66.26,66.64,971600
2012-11-08,66.76,67.21,66.15,66.38,857200
2012-11-09,66.0,66.41,65.63,65.99,968400
2012-11-12,66.32,66.32,64.84,65.2,886300
2012-11-13,65.12,66.59,64.83,65.7098,1345800
2012-11-14,66.04,66.78,64.84,64.85,1489400
2012-11-15,67.94,69.59,65.31,67.48,3847500
2012-11-16,67.73,68.1,66.51,67.37,1306600
2012-11-19,68.76,69.73,68.42,68.87,1911900
2012-11-20,68.75,69.475,68.53,69.09,939300
2012-11-21,69.48,69.48,68.631,68.87,563000
2012-11-23,68.97,69.41,68.69,69.09,446200
2012-11-26,69.05,69.3,68.77,69.01,1010500
2012-11-27,68.8,69.71,68.5,69.36,1343700
2012-11-28,69.25,69.98,68.96,69.91,743300
2012-11-29,70.12,70.4,69.22,69.7,862300
2012-11-30,69.87,70.71,69.6134,70.66,1379500
2012-12-03,70.66,70.7499,69.65,69.69,1071500
2012-12-04,69.69,70.62,69.11,70.5072,1233700
2012-12-05,70.44,70.819,69.89,70.38,1117000
2012-12-06,70.49,70.54,69.97,70.42,477500
2012-12-07,70.53,70.57,69.904,70.36,596600
2012-12-10,70.3,70.4,70.06,70.25,565600
2012-12-11,70.64,70.74,69.94,70.04,632000
2012-12-12,70.29,70.62,69.71,70.18,864300
2012-12-13,70.31,70.75,69.46,69.51,735600
2012-12-14,69.61,69.86,69.17,69.25,736300
2012-12-17,70.19,71.02,69.58,71.02,1282400
2012-12-18,70.8,71.47,70.66,71.35,954000
2012-12-19,71.61,71.68,70.95,71.08,641700
2012-12-20,70.97,71.24,70.51,70.99,746000
2012-12-21,70.52,70.6425,69.03,69.6,1216600
2012-12-24,69.38,69.7599,69.1,69.67,270000
2012-12-26,69.61,69.7975,67.74,67.76,677800
2012-12-27,67.83,68.35,66.73,68.16,774500
2012-12-28,67.8,68.42,67.54,67.55,384600
2012-12-31,67.42,68.43,67.4,68.34,666800
2013-01-02,69.17,69.484,68.672,69.23,755400
2013-01-03,69.14,69.7,68.7,69.45,598100
2013-01-04,69.34,69.79,68.47,69.63,855300
2013-01-07,69.45,69.95,68.69,69.01,494000
2013-01-08,68.75,69.61,67.97,68.03,1092800
2013-01-09,67.92,69.1,67.89,68.92,760000
2013-01-10,69.09,69.86,68.86,69.43,876900
2013-01-11,69.28,69.46,67.39,68.18,1235400
2013-01-14,68.2,68.38,67.04,67.118,861300
2013-01-15,67.0,68.5,66.89,68.39,722500
2013-01-16,68.43,69.08,68.315,68.94,566500
2013-01-17,68.98,69.54,68.66,68.77,752400
2013-01-18,68.94,69.16,68.37,68.66,475200
