,Open,High,Low,Close,Volume
2015-03-23,239.26,239.99,235.8,238.65,791857
2015-03-24,237.46,238.6,231.25,231.34,646404
2015-03-25,231.35,232.09,227.69,228.86,628386
2015-03-26,226.31,228.92,225.02,227.86,555634
2015-03-27,226.57,230.6,226.57,229.725,518078
2015-03-30,230.82,234.52,229.31,234.22,647072
2015-03-31,232.74,236.54,231.4601,232.85,913240
2015-04-01,233.31,233.95,230.61,233.59,611292
2015-04-02,233.29,236.71,230.96,235.6,470712
2015-04-06,233.33,236.54,231.9201,235.15,306989
2015-04-07,235.61,237.2,234.18,234.29,301786
2015-04-08,235.11,239.67,233.72,239.09,637696
2015-04-09,238.96,240.3,238.66,240.06,440093
2015-04-10,240.06,241.24,236.48,239.65,524697
2015-04-13,239.76,242.32,239.46,239.77,625277
2015-04-14,239.28,242.03,237.65,241.49,503662
2015-04-15,242.33,242.95,241.03,241.19,509905
2015-04-16,240.11,242.96,240.11,241.56,569440
2015-04-17,238.26,240.83,233.19,236.14,860036
2015-04-20,238.0,240.61,236.9608,239.87,508787
2015-04-21,240.59,244.98,239.6301,243.78,779701
2015-04-22,244.88,245.5,242.88,244.78,596020
2015-04-23,244.01,248.3,242.49,246.925,587708
2015-04-24,246.65,247.6925,245.3001,246.065,504680
2015-04-27,244.99,246.41,243.32,244.85,800748
2015-04-28,244.16,247.83,243.73,246.38,731080
2015-04-29,244.45,246.98,242.77,244.8,716222
2015-04-30,255.25,262.0,249.7,255.93,1743423
2015-05-01,258.93,260.0,256.24,258.88,1149774
2015-05-04,260.3,260.3,257.8,259.13,1009045
2015-05-05,258.24,259.86,257.17,257.18,978144
2015-05-06,258.81,259.47,256.04,258.28,805838
2015-05-07,265.25,270.46,261.21,262.0,1534227
2015-05-08,264.09,269.89,262.09,267.93,862457
2015-05-11,268.28,269.798,263.25,263.42,601891
2015-05-12,261.05,261.688,258.265,259.3,945290
2015-05-13,259.61,261.56,256.9,259.68,612100
2015-05-14,260.67,262.055,258.13,261.41,409018
2015-05-15,261.62,261.62,259.585,260.4,386289
2015-05-18,260.49,264.11,259.16,262.29,327054
2015-05-19,261.97,263.98,260.98,263.68,377754
2015-05-20,269.91,270.15,266.19,269.9,1201491
2015-05-21,266.88,268.75,263.21,268.22,2051936
2015-05-22,266.74,268.13,265.57,268.0,645092
2015-05-26,265.03,267.35,263.54,266.77,578307
2015-05-27,267.7,270.04,265.045,270.01,390160
2015-05-28,269.69,270.515,267.71,269.19,590692
2015-05-29,268.03,269.36,265.645,268.07,1129408
2015-06-01,274.13,274.13,267.95,270.15,557547
2015-06-02,266.68,269.96,265.84,268.95,1008624
2015-06-03,268.32,268.95,265.64,266.14,882563
2015-06-04,264.57,266.49,262.3,263.06,917185
2015-06-05,263.04,265.0035,261.89,263.05,656270
2015-06-08,263.61,264.81,261.37,261.45,402305
2015-06-09,260.85,262.82,257.0,257.81,514367
2015-06-10,258.46,262.18,257.63,260.37,482799
2015-06-11,261.01,262.51,260.68,260.93,314006
2015-06-12,259.92,261.81,259.07,260.72,458968
2015-06-15,258.1,260.65,255.76,255.86,555905
2015-06-16,252.8,257.79,252.62,255.7,817605
2015-06-17,257.95,258.22,255.69,257.12,794974
2015-06-18,257.73,261.86,256.09,261.35,1183564
2015-06-19,261.34,263.19,260.04,262.79,2106422
2015-06-22,264.07,264.984,259.66,260.04,449040
2015-06-23,259.9,261.03,258.55,259.26,525472
2015-06-24,259.01,260.09,254.91,256.11,451629
2015-06-25,255.9,257.48,255.26,256.59,517368
2015-06-26,256.53,258.89,254.81,258.87,774986
2015-06-29,256.66,257.0,249.985,250.33,800913
2015-06-30,251.59,255.17,249.96,254.0,699560
2015-07-01,255.54,256.15,253.14,255.64,466348
2015-07-02,256.14,257.21,253.81,255.34,349549
2015-07-06,253.14,256.21,251.45,255.51,544012
2015-07-07,255.51,258.82,253.0,257.5,817543
2015-07-08,257.0,259.62,256.17,256.35,520483
2015-07-09,258.64,260.2,255.95,256.68,518358
2015-07-10,260.04,261.66,257.83,258.78,544934
2015-07-13,260.18,262.52,258.85,259.94,435262
2015-07-14,260.1,262.47,259.39,261.07,361471
2015-07-15,261.1,263.39,258.75,259.8,379244
2015-07-16,261.46,263.67,260.02,262.12,484203
2015-07-17,261.67,263.87,260.05,263.5,438615
2015-07-20,263.94,270.555,263.07,270.24,679243
2015-07-21,270.24,272.32,268.64,268.84,475207
2015-07-22,268.55,271.59,267.665,269.55,461701
2015-07-23,269.32,273.05,267.72,269.39,539076
2015-07-24,268.3,276.12,267.38,276.06,653414
2015-07-27,274.85,277.54,271.35,276.64,748819
2015-07-28,278.94,281.36,275.52,279.2,993575
2015-07-29,278.97,280.5,276.87,279.22,714226
2015-07-30,281.4,288.12,280.06,282.58,821594
2015-07-31,283.67,284.15,278.68,278.91,524564
2015-08-03,279.77,284.27,277.69,282.89,642697
2015-08-04,281.99,284.26,279.55,280.04,419905
2015-08-05,281.59,283.61,279.43,280.45,472615
2015-08-06,281.04,281.05,274.66,280.0,520781
2015-08-07,279.97,280.74,273.02,280.39,310037
2015-08-10,282.89,283.44,278.0,280.09,997348
2015-08-11,278.43,282.49,276.97,279.43,551265
2015-08-12,277.44,281.58,275.23,280.35,697394
2015-08-13,283.97,284.26,278.84,282.23,539318
2015-08-14,285.11,287.78,281.89,284.4,980085
2015-08-17,282.83,284.57,281.0901,284.51,404862
2015-08-18,284.44,287.75,283.47,287.42,405528
2015-08-19,286.13,288.5,283.975,285.59,494226
2015-08-20,284.22,284.65,279.92,279.96,568724
2015-08-21,277.16,279.79,271.31,271.31,1271921
2015-08-24,260.0,267.09,251.0001,255.53,1310879
2015-08-25,260.31,263.6689,250.86,251.11,1294221
2015-08-26,257.02,261.81,252.03,260.8,1076962
2015-08-27,262.09,268.18,261.52,266.14,704691
2015-08-28,264.71,270.0,264.49,268.78,588573
2015-08-31,267.52,270.1,265.0,269.77,4911617
2015-09-01,265.09,266.77,260.43,262.87,1298238
2015-09-02,264.99,269.98,263.62,269.95,1049085
2015-09-03,269.51,275.18,269.4072,274.44,1005966
2015-09-04,272.82,273.23,268.07,269.88,824716
2015-09-08,271.22,279.75,270.26,279.28,850037
2015-09-09,282.36,283.72,280.51,281.0,884540
2015-09-10,279.72,287.91,279.12,285.14,1220461
2015-09-11,284.57,289.62,283.16,289.62,1095955
2015-09-14,289.87,291.62,287.15,289.7,1071365
2015-09-15,290.75,291.71,288.32,290.05,784945
2015-09-16,289.51,291.16,286.4047,290.57,675088
2015-09-17,290.64,294.49,288.475,290.07,899212
2015-09-18,285.89,294.46,283.29,285.51,1469814
2015-09-21,287.52,292.46,286.21,292.02,596630
2015-09-22,285.8,289.87,285.8,288.45,622431
2015-09-23,287.45,289.81,284.58,288.89,527511
2015-09-24,287.71,289.83,279.06,279.67,841463
2015-09-25,284.17,285.44,277.6,279.3,1019780
2015-09-28,279.0,284.61,269.67,270.49,949334
2015-09-29,271.5,271.5,268.12,268.98,1202817
2015-09-30,270.45,273.89,269.13,273.4,771384
2015-10-01,274.86,276.74,271.7,276.46,828069
2015-10-02,271.98,279.67,270.0,279.58,536229
2015-10-05,281.25,285.0,279.9,283.44,636564
2015-10-06,272.96,278.0,270.07,271.55,744164
2015-10-07,273.46,273.48,263.2,265.41,1032679
2015-10-08,265.13,267.675,262.6,267.34,766569
2015-10-09,267.09,270.61,265.58,269.88,749025
2015-10-12,269.41,273.284,269.41,272.56,510251
2015-10-13,270.93,273.4,269.33,271.7,555013
2015-10-14,271.08,275.75,269.728,274.7,723960
2015-10-15,275.45,280.4,270.0001,280.1,755412
2015-10-16,281.2,286.56,276.27,286.3,569873
2015-10-19,284.97,291.27,283.96,290.71,840089
2015-10-20,290.88,293.9,289.75,293.36,646836
2015-10-21,294.73,296.69,291.89,292.28,818292
