,Open,High,Low,Close,Volume
2016-02-01,21.11,21.21,20.56,20.78,10618374
2016-02-02,20.51,20.62,20.08,20.21,12990517
2016-02-03,20.27,20.305,19.25,20.05,14336067
2016-02-04,20.04,20.55,19.89,20.23,9247739
2016-02-05,20.26,20.62,19.76,19.85,8105887
2016-02-08,19.52,19.74,18.95,19.2,10227045
2016-02-09,18.93,19.61,18.89,19.55,10511868
2016-02-10,19.63,19.76,18.795,18.86,10445868
2016-02-11,18.45,18.65,18.04,18.14,8392723
2016-02-12,18.6,18.99,18.32,18.89,9360754
2016-02-16,19.15,19.755,18.9,19.36,8897699
2016-02-17,19.59,20.25,19.45,19.65,9440450
2016-02-18,19.67,19.81,18.96,19.11,7980708
2016-02-19,19.11,19.3,18.885,19.24,4536115
2016-02-22,19.57,19.82,19.44,19.8,4766951
2016-02-23,19.73,19.81,19.095,19.37,6184355
2016-02-24,19.0,19.16,18.775,19.0,5749510
2016-02-25,19.02,19.22,18.83,19.18,6750619
2016-02-26,19.3,20.11,18.99,19.74,11218643
2016-02-29,19.66,19.8,19.18,19.23,4247957
2016-03-01,19.33,20.28,19.315,20.27,7856768
2016-03-02,20.24,21.095,20.16,20.96,8907820
2016-03-03,20.85,21.5599,20.82,21.44,8729101
2016-03-04,21.64,22.23,21.585,21.93,7150182
2016-03-07,21.7,21.86,21.41,21.53,6164007
2016-03-08,21.26,21.26,20.53,20.92,9632262
2016-03-09,21.1,21.23,20.56,20.7,5653364
2016-03-10,20.88,21.23,20.58,21.01,5182233
2016-03-11,21.34,21.935,21.29,21.91,5958877
2016-03-14,21.81,22.16,21.6,22.09,4860811
2016-03-15,21.82,22.22,21.63,22.19,5750149
2016-03-16,22.01,22.55,21.58,21.61,8255765
2016-03-17,21.5,21.815,21.13,21.73,7425106
2016-03-18,21.93,22.24,21.76,22.08,10236635
2016-03-21,22.11,22.25,21.73,22.0,3721890
2016-03-22,21.86,22.07,21.56,21.93,3745798
2016-03-23,21.93,21.965,21.55,21.69,3020086
2016-03-24,21.44,21.7,21.22,21.59,3906765
2016-03-28,21.67,21.73,21.27,21.39,3613668
2016-03-29,21.23,21.38,20.79,21.2,5997208
2016-03-30,21.21,21.355,20.98,21.25,6099991
2016-03-31,21.2,21.21,20.74,20.95,4954843
2016-04-01,20.92,21.38,20.63,21.35,4556757
2016-04-04,21.3,21.65,21.115,21.51,4721722
2016-04-05,21.28,21.345,20.69,20.76,6993184
2016-04-06,20.74,21.36,20.55,21.34,6861695
2016-04-07,21.12,21.25,20.53,20.79,6302281
2016-04-08,20.96,21.35,20.78,20.87,5449882
2016-04-11,21.03,21.45,21.02,21.04,2854345
2016-04-12,21.16,21.545,21.14,21.51,4149325
2016-04-13,21.75,22.74,21.66,22.6,6202632
2016-04-14,22.58,23.28,22.45,22.82,5943774
2016-04-15,22.77,22.88,22.41,22.55,5015196
2016-04-18,22.4,22.77,22.25,22.72,3604564
2016-04-19,22.73,23.375,22.73,23.1,8796360
2016-04-20,23.13,23.43,22.99,23.36,7534540
2016-04-21,23.74,24.24,23.48,23.53,8222281
2016-04-22,23.62,23.77,23.48,23.62,5180593
2016-04-25,23.58,23.63,23.13,23.38,3325856
2016-04-26,23.48,23.645,23.33,23.55,4066126
2016-04-27,23.52,23.83,23.345,23.62,4806546
2016-04-28,23.4,23.65,23.135,23.24,3265875
2016-04-29,23.08,23.26,22.71,22.85,5315033
2016-05-02,22.84,23.09,22.57,23.06,3123289
2016-05-03,22.68,22.75,22.29,22.51,3869215
2016-05-04,22.25,22.34,21.635,21.99,5202137
2016-05-05,22.0,22.2,21.78,22.11,4871171
2016-05-06,21.91,22.22,21.77,22.09,3713931
2016-05-09,22.03,22.22,21.83,21.85,2712382
2016-05-10,21.94,22.52,21.82,22.36,10159336
2016-05-11,22.36,22.63,22.19,22.2,3672646
2016-05-12,22.36,22.47,21.6,21.76,5748915
2016-05-13,22.0,22.22,21.25,21.4,6519596
2016-05-16,21.42,21.9,21.3,21.71,4284660
2016-05-17,21.59,22.09,21.46,21.82,4167655
2016-05-18,21.74,23.14,21.74,23.13,9873205
2016-05-19,22.94,23.485,22.62,22.9,4818798
2016-05-20,22.99,23.41,22.86,22.98,3933631
2016-05-23,22.97,23.11,22.72,22.97,2941438
2016-05-24,23.12,23.57,23.03,23.25,3165566
2016-05-25,23.4,23.855,23.26,23.69,6771547
2016-05-26,23.68,23.71,23.27,23.35,4663400
2016-05-27,23.43,23.62,23.26,23.59,3513535
2016-05-31,23.76,23.81,23.35,23.55,6726893
2016-06-01,23.28,23.71,22.96,23.6,3950077
2016-06-02,23.55,23.88,23.29,23.83,3508196
2016-06-03,22.83,23.23,22.52,23.14,7799762
2016-06-06,23.24,23.67,23.15,23.47,5449887
2016-06-07,23.46,23.7,23.32,23.48,3722474
2016-06-08,23.49,23.69,23.36,23.46,3343393
2016-06-09,23.26,23.26,22.81,22.88,4449397
2016-06-10,22.55,22.69,22.27,22.46,4677612
2016-06-13,22.31,22.72,22.05,22.08,5179736
2016-06-14,22.01,22.18,20.94,21.31,8924669
2016-06-15,21.44,21.84,21.3,21.36,6084902
2016-06-16,21.16,21.19,20.83,20.94,4987969
2016-06-17,21.0,21.235,20.92,21.1,9967994
2016-06-20,21.53,21.82,21.25,21.31,6019362
2016-06-21,21.33,21.59,21.06,21.55,6220181
2016-06-22,21.52,21.82,21.34,21.37,4140742
2016-06-23,21.75,22.13,21.69,22.12,5342832
2016-06-24,20.47,20.82,19.95,19.95,21596271
2016-06-27,19.56,19.56,18.34,18.44,13062459
2016-06-28,18.91,19.28,18.615,18.97,23334893
2016-06-29,19.25,19.59,18.86,19.52,8301046
2016-06-30,19.77,20.12,19.63,19.98,10744060
2016-07-01,19.88,19.91,19.38,19.65,5723874
2016-07-05,19.31,19.34,18.73,18.9,5693220
2016-07-06,18.65,19.01,18.58,18.99,7896005
2016-07-07,18.99,19.44,18.99,19.42,8140393
2016-07-08,19.79,20.01,19.525,19.85,8867130
2016-07-11,20.03,20.225,19.94,20.12,4953424
