,Open,High,Low,Close,Volume
2016-04-18,203.93,207.05,203.24,206.91,1112765
2016-04-19,206.2,206.57,203.09,204.04,1162031
2016-04-20,203.98,205.12,202.91,204.42,883403
2016-04-21,204.62,207.67,204.39,205.86,855314
2016-04-22,205.42,206.48,202.685,205.39,995261
2016-04-25,205.08,207.83,203.95,207.37,959953
2016-04-26,207.04,208.22,205.36,208.13,1126817
2016-04-27,207.32,212.92,207.32,212.52,1388255
2016-04-28,211.51,211.97,206.58,206.99,891509
2016-04-29,206.46,208.54,205.25,208.28,826387
2016-05-02,208.29,210.77,207.54,210.72,667043
2016-05-03,208.4,210.335,206.74,209.91,901037
2016-05-04,209.05,211.01,208.705,209.97,543602
2016-05-05,209.78,209.78,204.46,206.21,844002
2016-05-06,205.2,208.93,204.05,208.68,774132
2016-05-09,205.65,210.25,204.599,208.46,800551
2016-05-10,209.25,209.25,205.79,208.27,854348
2016-05-11,207.01,207.7,202.28,202.85,951983
2016-05-12,203.7,208.4096,203.0,207.43,761781
2016-05-13,207.03,207.54,203.29,205.2,633440
2016-05-16,204.85,209.09,204.39,208.13,482645
2016-05-17,207.21,208.24,203.28,204.44,875452
2016-05-18,204.45,208.305,203.18,206.45,1032977
2016-05-19,205.0,208.63,205.0,207.89,523352
2016-05-20,208.73,208.95,206.06,208.47,968999
2016-05-23,208.97,209.98,205.95,206.02,964258
2016-05-24,208.48,209.72,206.42,206.59,1391397
2016-05-25,206.61,212.26,206.61,211.48,1238574
2016-05-26,214.0,214.44,211.5501,213.69,1885862
2016-05-27,230.75,237.53,228.53,233.15,3584534
2016-05-31,233.48,234.148,231.36,233.01,2141883
2016-06-01,233.29,236.855,232.6,236.68,871507
2016-06-02,236.24,238.76,234.81,237.06,781182
2016-06-03,236.8,237.32,234.18,236.57,778378
2016-06-06,238.66,238.75,234.63,236.74,490345
2016-06-07,236.79,239.95,236.5,239.18,716451
2016-06-08,240.0,240.69,238.46,239.36,409223
2016-06-09,237.73,240.51,237.73,240.01,550430
2016-06-10,237.82,240.24,237.8,239.98,526280
2016-06-13,237.21,240.83,237.21,237.95,578477
2016-06-14,237.92,239.319,235.5986,237.88,559478
2016-06-15,237.89,240.33,237.65,238.23,577665
2016-06-16,237.08,240.41,236.63,239.82,562632
2016-06-17,239.7,239.98,237.89,238.04,853878
2016-06-20,240.75,241.88,239.18,240.2,647220
2016-06-21,240.9,241.43,239.7,240.47,485120
2016-06-22,241.08,241.1199,238.11,238.23,623192
2016-06-23,240.05,242.23,238.34,242.08,601680
2016-06-24,236.14,242.91,236.01,239.16,1463572
2016-06-27,236.78,238.555,232.57,235.04,826386
2016-06-28,237.08,237.5,234.62,236.21,793855
2016-06-29,238.5,241.825,237.8401,240.66,749779
2016-06-30,242.0,244.0,240.18,243.64,615012
2016-07-01,242.87,245.38,241.02,243.74,561207
2016-07-05,243.44,245.3,242.4,244.72,604098
2016-07-06,244.57,248.42,244.3101,247.77,758495
2016-07-07,247.67,248.68,245.06,247.29,514576
2016-07-08,248.52,253.11,247.51,250.82,742598
2016-07-11,252.0,253.2,250.65,252.29,504071
2016-07-12,253.88,254.655,251.3,253.25,553940
2016-07-13,252.99,253.765,250.05,250.13,471736
2016-07-14,251.95,255.3,251.3,255.11,786061
2016-07-15,256.83,256.88,255.255,255.81,666549
2016-07-18,256.02,256.84,255.1,256.09,544993
2016-07-19,256.0,256.91,254.53,256.91,383556
2016-07-20,257.42,257.54,255.68,255.8,481763
2016-07-21,255.15,256.78,254.62,254.91,449538
2016-07-22,255.03,258.7799,254.9,258.6,379165
2016-07-25,258.96,260.0,258.41,259.55,344762
2016-07-26,260.09,261.42,258.47,259.02,445008
2016-07-27,258.81,259.99,256.82,257.73,431026
2016-07-28,257.42,260.66,257.04,260.48,428581
2016-07-29,260.76,262.12,260.13,261.21,452319
2016-08-01,262.19,262.81,258.71,260.57,767453
2016-08-02,261.51,262.0,255.067,256.98,697496
2016-08-03,256.76,258.96,255.06,258.91,420896
2016-08-04,258.33,260.69,256.638,260.68,532118
2016-08-05,261.34,262.7772,260.71,262.35,414804
2016-08-08,263.16,263.56,260.66,261.33,348528
2016-08-09,261.44,262.8753,260.789,261.91,276809
2016-08-10,262.39,263.48,261.78,263.09,269587
2016-08-11,264.0,266.19,262.78,265.95,452193
2016-08-12,265.05,266.98,265.05,266.8,433039
2016-08-15,268.76,269.82,266.84,266.97,452937
2016-08-16,266.0,267.37,265.33,265.9,468130
2016-08-17,265.48,266.0,263.02,265.79,494767
2016-08-18,266.34,271.96,266.34,271.59,835203
2016-08-19,270.93,276.1999,268.74,274.55,839231
2016-08-22,275.78,275.86,270.35,270.7,1307778
2016-08-23,272.95,276.225,272.02,275.89,835415
2016-08-24,278.29,278.626,271.28,273.98,1178285
2016-08-25,272.6,274.5,269.71,271.45,2178469
2016-08-26,270.11,270.5,250.2422,254.85,5833628
2016-08-29,254.6,256.52,252.5,254.09,1251393
