,Open,High,Low,Close,Volume
2011-02-28,50.93,51.45,50.75,51.45,104173300
2011-03-01,51.56,51.86,51.34,51.44,15653700
2011-03-02,51.59,51.71,51.36,51.43,6626800
2011-03-03,51.76,53.02,51.74,53.01,7239100
2011-03-04,53.06,53.18,52.495,52.98,5803200
2011-03-07,52.96,53.52,52.67,53.06,6947300
2011-03-08,53.1,53.44,52.81,53.37,7360000
2011-03-09,53.32,53.75,53.11,53.46,3904600
2011-03-10,52.95,53.0,52.46,52.52,4658100
2011-03-11,52.36,52.81,51.94,52.73,4996200
2011-03-14,52.38,52.65,51.6601,52.0,3374600
2011-03-15,50.87,51.285,50.05,51.09,6639900
2011-03-16,51.01,51.08,49.83,50.43,6902200
2011-03-17,51.06,51.78,50.84,51.68,5379400
2011-03-18,52.1,52.24,51.11,51.64,5798500
2011-03-21,51.89,53.3,51.89,52.98,3289400
2011-03-22,52.61,52.99,51.95,52.03,3196500
2011-03-23,51.89,51.89,51.13,51.59,3617900
2011-03-24,51.73,52.03,51.52,51.87,4728400
2011-03-25,51.33,52.39,51.33,51.95,3258500
2011-03-28,52.0,52.11,51.6,51.6,3825300
2011-03-29,51.51,52.32,51.34,52.11,3682200
2011-03-30,52.37,52.55,51.85,52.11,4353000
2011-03-31,51.78,52.18,51.68,51.94,3187900
2011-04-01,52.24,52.99,51.66,52.66,3882100
2011-04-04,52.52,53.04,52.51,52.82,3249400
2011-04-05,52.64,52.7,52.15,52.41,3703300
2011-04-06,52.52,52.8,52.37,52.72,4547100
2011-04-07,52.59,52.89,52.35,52.52,3435500
2011-04-08,52.7,52.81,52.19,52.42,2729400
2011-04-11,52.59,53.0,52.56,52.95,3152100
2011-04-12,52.75,52.8,52.25,52.48,3711600
2011-04-13,52.67,52.81,52.36,52.39,2637700
2011-04-14,52.07,52.94,51.9,52.8,4572300
2011-04-15,52.87,54.12,52.87,53.8,5823200
2011-04-18,53.23,53.35,52.18,52.67,4074600
2011-04-19,52.8,53.55,52.61,53.54,5616000
2011-04-20,54.14,54.48,53.45,53.87,3920000
2011-04-21,54.9,55.13,54.52,54.94,6677500
2011-04-25,54.68,55.31,54.6,55.09,3105800
2011-04-26,55.25,55.74,55.061,55.61,3045500
2011-04-27,55.73,56.5798,55.61,56.5,3472600
2011-04-28,56.23,56.82,56.13,56.22,5142300
2011-04-29,56.39,56.41,55.62,55.69,4399100
2011-05-02,55.74,55.99,55.485,55.52,4977400
2011-05-03,55.22,55.925,55.15,55.67,3004800
2011-05-04,55.58,55.9,54.975,54.98,5066900
2011-05-05,54.86,55.39,54.41,54.58,3886100
2011-05-06,55.01,55.27,54.35,54.58,5364900
2011-05-09,54.7,55.61,54.54,55.44,4343100
2011-05-10,55.45,56.52,55.37,56.24,2995000
