,Open,High,Low,Close,Volume
2018-08-28,305.0,306.74,302.135,304.2,1698955
2018-08-29,303.35,306.06,300.936,302.19,1258324
2018-08-30,300.72,302.741,294.45,297.87,1012240
2018-08-31,296.0,302.33,295.44,298.98,808327
2018-09-04,288.9,294.0,286.25,289.82,2025993
2018-09-05,288.46,289.09,271.14,272.29,1809967
2018-09-06,274.0,276.96,265.22,267.77,1302906
2018-09-07,267.79,272.31,264.0,267.05,1111621
2018-09-10,268.74,269.98,264.91,269.01,1179031
2018-09-11,267.59,271.25,265.64,267.21,836930
2018-09-12,266.86,268.21,261.79,267.85,862885
2018-09-13,268.99,272.0,267.96,270.06,828301
2018-09-14,271.0,273.69,269.38,271.25,1006497
2018-09-17,271.87,272.28,264.56,265.08,675692
2018-09-18,265.3,269.35,265.3,267.16,732231
2018-09-19,268.05,271.38,267.201,270.2,849949
2018-09-20,272.64,274.05,270.2,273.05,745338
2018-09-21,274.0,275.0,268.44,269.29,1815582
2018-09-24,268.28,275.23,265.02,274.21,711614
2018-09-25,275.18,276.0,272.5,274.56,518846
2018-09-26,273.02,273.9,263.37,263.87,1235722
2018-09-27,264.89,268.41,263.7,265.33,832921
2018-09-28,265.3,269.0,264.715,265.86,476013
2018-10-01,267.21,268.82,258.47,259.64,1121627
2018-10-02,258.08,259.84,255.32,256.15,733478
2018-10-03,257.0,262.56,255.74,261.43,597800
2018-10-04,260.76,261.415,255.49,257.74,607309
2018-10-05,256.55,261.99,247.17,251.27,1024155
2018-10-08,250.44,251.61,239.214,243.21,1190938
2018-10-09,242.28,244.99,235.53,238.65,1160372
2018-10-10,237.18,237.99,225.265,225.79,1614291
2018-10-11,217.95,224.2,214.1,215.46,2212091
2018-10-12,221.81,225.68,217.955,222.37,1454405
2018-10-15,230.36,232.77,220.5,220.83,1301153
2018-10-16,223.45,234.375,223.45,233.58,1246119
2018-10-17,243.99,247.48,233.77,238.95,1182771
2018-10-18,236.81,237.98,230.16,233.09,798392
2018-10-19,234.84,236.21,227.3,229.76,913713
2018-10-22,231.36,234.37,227.29,232.18,814092
2018-10-23,226.77,235.0,221.65,232.83,956965
2018-10-24,231.55,237.01,223.59,223.82,996139
2018-10-25,226.72,232.75,224.72,230.69,807134
2018-10-26,225.0,225.78,217.03,219.53,1271467
2018-10-29,224.11,226.15,213.11,217.86,953254
2018-10-30,218.13,228.63,215.6,228.46,915371
2018-10-31,233.5,238.68,230.3,230.35,1152474
2018-11-01,232.77,242.32,231.12,240.96,1346248
2018-11-02,260.91,269.487,245.44,257.77,3090379
2018-11-05,256.67,257.48,248.1,248.96,953727
2018-11-06,248.0,252.295,241.44,245.11,900788
2018-11-07,246.98,254.381,246.26,253.55,762602
2018-11-08,252.08,255.31,248.7,252.2,523675
2018-11-09,250.93,251.19,241.0,244.43,778470
2018-11-12,243.39,245.0,234.66,236.62,834865
2018-11-13,238.08,240.845,232.37,236.36,726200
2018-11-14,238.56,240.0,228.989,229.49,881837
2018-11-15,229.69,244.93,229.675,244.2,1283680
2018-11-16,241.85,243.0,237.95,239.37,716132
2018-11-19,239.11,239.18,221.51,223.0,896570
2018-11-20,213.0,223.635,210.553,219.38,998602
2018-11-21,222.68,228.65,218.305,219.02,701576
2018-11-23,217.0,222.865,215.97,219.24,235155
2018-11-26,223.3,227.0,219.38,226.37,503723
2018-11-27,224.93,226.65,223.225,224.74,424830
2018-11-28,228.48,236.0,227.17,235.4,687412
2018-11-29,234.99,238.1,231.01,236.31,578614
2018-11-30,236.41,239.205,233.52,238.48,755482
2018-12-03,247.5,248.98,242.15,243.89,892586
2018-12-04,242.02,244.275,229.62,229.73,806576
2018-12-06,228.62,238.65,225.0,238.43,1310945
2018-12-07,238.18,240.99,223.71,225.09,830264
2018-12-10,224.59,231.975,223.103,229.77,701470
2018-12-11,231.5,235.89,227.74,229.12,700983
2018-12-12,234.16,236.34,231.51,231.99,529332
2018-12-13,233.5,235.21,227.91,228.71,449666
2018-12-14,224.82,226.052,219.707,220.41,629396
2018-12-17,219.0,220.0,208.36,210.17,1298535
2018-12-18,210.99,213.77,207.82,212.09,1099999
2018-12-19,213.07,216.31,200.4,202.05,966739
2018-12-20,201.04,203.59,192.27,197.21,1275694
2018-12-21,198.1,202.85,191.76,193.17,1439925
2018-12-24,188.34,194.175,187.08,188.9,446804
2018-12-26,190.3,200.96,189.8,200.52,739406
2018-12-27,198.0,204.92,195.77,204.83,775466
2018-12-28,207.21,209.7706,202.8,205.76,752201
2018-12-31,207.78,210.7,205.98,210.7,742301
2019-01-02,205.0,213.42,202.35,210.55,652074
2019-01-03,205.39,207.97,199.205,199.6,800600
2019-01-04,204.29,204.84,200.68,202.47,1185138
2019-01-07,209.15,213.44,205.62,209.92,1320817
2019-01-08,213.67,215.12,210.38,214.28,763905
2019-01-09,215.21,218.95,214.03,216.95,571950
2019-01-10,215.32,219.134,214.1,217.96,408311
2019-01-11,215.96,218.94,214.01,218.1,406047
2019-01-14,216.09,217.9,214.49,215.58,422234
2019-01-15,216.44,223.5,216.44,222.85,706735
2019-01-16,222.88,227.25,220.93,221.24,527022
2019-01-17,219.79,222.15,219.64,221.03,686765
2019-01-18,229.19,233.16,225.0,232.08,1465995
2019-01-22,230.0,230.24,221.67,222.99,823862
2019-01-23,224.98,227.227,220.01,222.29,449980
2019-01-24,222.53,226.9,222.53,226.45,407250
2019-01-25,227.98,228.8,226.01,227.26,746941
2019-01-28,223.5,223.51,211.34,215.32,1161552
2019-01-29,215.15,216.01,205.4,206.42,1016882
2019-01-30,209.0,210.73,204.935,210.24,834236
2019-01-31,210.5,216.07,210.25,214.78,614246
2019-02-01,215.33,222.81,215.27,220.5,853316
2019-02-04,220.08,221.917,217.16,218.43,501752
2019-02-05,218.89,226.0,218.89,224.03,660539
2019-02-06,224.46,227.0,222.77,224.67,530026
2019-02-07,222.84,224.0,218.4,220.28,400454
2019-02-08,218.44,226.39,218.44,226.34,707730
2019-02-11,227.73,230.8,227.24,229.18,727295
2019-02-12,231.32,239.4,230.63,238.45,1351139
2019-02-13,240.0,240.5,233.765,236.4,977214
2019-02-14,236.77,242.34,236.053,240.78,1586327
2019-02-15,259.75,268.613,254.8,263.95,4090116
2019-02-19,264.59,272.72,263.68,269.58,1911107
2019-02-20,270.17,274.815,267.22,270.72,1128586
2019-02-21,268.19,271.87,266.546,270.5,689732
2019-02-22,271.88,275.35,270.82,274.97,746430
2019-02-25,278.5,283.01,278.5,279.3,874264
2019-02-26,278.25,281.86,278.25,280.53,654830
2019-02-27,280.5,285.0,280.1,283.99,690576
2019-02-28,283.99,286.55,281.965,285.25,660369
2019-03-01,287.6,288.49,283.83,286.54,837932
2019-03-04,288.0,289.77,279.462,284.4,787692
2019-03-05,284.78,285.22,276.04,277.78,1087893
2019-03-06,277.11,279.0,268.73,275.1,896336
2019-03-07,275.54,278.0,271.42,276.23,550855
2019-03-08,269.52,275.33,266.63,274.55,555657
2019-03-11,275.23,283.53,275.23,281.8,568841
2019-03-12,283.04,287.28,281.22,285.09,715025
