,Open,High,Low,Close,Volume
2019-06-26,96.4,96.63,95.51,95.73,870531
2019-06-27,95.6,96.53,95.41,95.86,1359911
2019-06-28,96.82,97.65,96.23,97.65,3056338
2019-07-01,98.92,99.89,98.42,98.92,945452
2019-07-02,98.92,99.44,97.38,98.22,675586
2019-07-03,98.74,99.52,98.25,99.51,377870
2019-07-05,100.09,100.68,99.85,100.16,478675
2019-07-08,99.28,99.85,98.76,99.56,708619
2019-07-09,98.95,101.12,98.95,101.0,1850108
2019-07-10,100.69,101.21,100.14,100.5,642308
2019-07-11,100.51,101.3,99.88,101.14,758131
2019-07-12,101.49,101.65,100.47,100.63,1282384
2019-07-15,100.95,100.95,98.32,98.66,1642937
2019-07-16,95.0,96.87,93.94,94.23,4672503
2019-07-17,93.53,95.74,93.53,94.76,2848375
2019-07-18,94.32,96.27,94.22,95.86,2060342
2019-07-19,95.91,97.06,95.68,97.04,1591008
2019-07-22,96.73,96.98,96.46,96.59,1446530
2019-07-23,96.61,97.07,96.5,96.97,1973034
2019-07-24,96.57,98.55,96.57,98.35,1068580
2019-07-25,98.25,98.7,97.88,98.67,1295169
2019-07-26,98.91,100.34,98.74,100.12,652030
2019-07-29,100.0,100.26,99.56,99.62,820876
2019-07-30,98.88,100.2,98.88,100.2,1087695
2019-07-31,99.99,100.21,98.89,99.36,918697
2019-08-01,99.36,100.09,95.6,95.74,952569
2019-08-02,95.66,96.68,94.02,96.29,1075532
2019-08-05,94.88,94.88,91.81,93.07,1045673
2019-08-06,93.58,94.0,92.12,93.95,744522
2019-08-07,92.25,92.25,90.81,91.82,1224566
2019-08-08,92.29,93.75,92.18,93.44,1009021
2019-08-09,93.24,94.77,92.82,94.38,672040
2019-08-12,93.41,94.15,93.18,93.44,994050
2019-08-13,93.33,95.55,93.03,93.8,1218063
2019-08-14,91.93,93.22,91.17,91.44,1603968
2019-08-15,91.67,92.29,90.43,90.57,734281
2019-08-16,91.15,92.59,90.34,92.06,2634389
2019-08-19,93.07,93.08,90.34,92.17,1278040
2019-08-20,91.34,91.91,89.9,90.0,1249020
2019-08-21,90.5,90.85,89.87,90.64,1160231
2019-08-22,91.49,92.19,91.07,91.71,962573
2019-08-23,91.28,92.28,88.65,89.07,1006768
2019-08-26,89.73,90.0,88.92,89.79,1023426
2019-08-27,90.38,90.38,88.55,88.55,1013764
2019-08-28,88.1,89.16,88.03,88.38,1153598
2019-08-29,89.23,90.23,89.23,89.92,1074126
2019-08-30,90.56,90.72,89.58,89.72,824957
2019-09-03,88.74,89.24,87.43,88.06,1297794
2019-09-04,88.75,88.96,87.75,88.6,736665
2019-09-05,89.57,90.38,89.33,89.67,1222785
2019-09-06,89.53,89.88,88.55,89.19,880801
2019-09-09,90.07,91.41,89.72,91.1,1389452
2019-09-10,91.55,93.47,91.17,92.48,1578779
2019-09-11,93.04,94.01,91.68,93.99,1653204
2019-09-12,93.59,94.21,93.14,93.71,1585351
2019-09-13,94.58,96.35,94.3,95.7,1744638
2019-09-16,94.17,96.31,93.21,96.21,1464192
2019-09-17,96.09,96.13,94.77,95.51,842148
2019-09-18,95.05,96.66,94.74,96.34,800013
2019-09-19,95.95,96.28,95.18,95.35,824356
2019-09-20,95.86,96.0,94.82,95.23,2126769
2019-09-23,94.6,95.49,94.4,94.95,1095238
2019-09-24,94.92,95.5,93.93,94.95,1439688
2019-09-25,95.04,96.29,94.78,96.26,863856
2019-09-26,95.93,96.8,95.72,96.51,1001580
2019-09-27,97.08,98.15,96.73,97.57,1162317
2019-09-30,98.0,98.0,96.64,96.7,879320
2019-10-01,97.15,97.76,94.48,94.64,1278928
2019-10-02,93.24,93.49,91.56,91.71,883811
2019-10-03,91.31,92.72,90.22,92.7,715150
2019-10-04,92.97,94.94,92.26,94.89,707157
2019-10-07,94.68,95.69,94.32,94.48,714709
2019-10-08,93.38,93.59,92.19,92.6,1153447
2019-10-09,93.22,93.48,92.69,93.21,600489
2019-10-10,93.55,94.61,93.05,94.19,836053
2019-10-11,96.27,97.58,95.91,97.3,1577310
2019-10-14,96.58,97.62,96.25,97.18,1912066
2019-10-15,103.0,105.21,101.9,103.62,2253304
2019-10-16,101.86,103.97,100.96,103.08,1443581
2019-10-17,103.79,104.47,103.09,103.45,942688
2019-10-18,103.66,104.88,103.16,104.18,794460
2019-10-21,104.91,105.98,104.84,104.89,947811
2019-10-22,105.03,106.89,104.52,106.23,751803
2019-10-23,105.88,107.09,105.81,106.71,943169
2019-10-24,106.76,107.05,105.79,106.32,915033
2019-10-25,106.17,108.01,106.17,107.65,659600
2019-10-28,107.96,108.35,106.94,107.42,1273066
2019-10-29,106.87,108.55,106.5,107.67,804451
2019-10-30,107.31,107.93,106.27,107.14,618272
2019-10-31,106.28,107.14,105.2,106.36,991896
2019-11-01,107.43,108.36,106.75,108.36,1317197
2019-11-04,109.37,109.87,108.7,109.5,942989
2019-11-05,110.64,111.61,109.73,109.81,1988403
2019-11-06,109.46,110.14,108.46,109.6,1498952
2019-11-07,110.09,111.67,109.88,110.01,1988402
2019-11-08,110.44,110.47,109.18,110.22,932003
2019-11-11,109.79,110.32,109.21,109.66,807727
2019-11-12,109.62,110.45,109.07,109.93,716776
2019-11-13,109.25,109.57,108.15,108.98,778985
2019-11-14,108.59,109.26,107.79,109.0,680984
2019-11-15,109.5,109.54,108.7,108.79,637681
2019-11-18,108.42,108.64,107.3,108.37,1074047
2019-11-19,108.93,109.45,108.2,108.97,664670
2019-11-20,108.45,109.17,107.43,108.62,619230
2019-11-21,109.1,109.31,107.66,107.81,890139
2019-11-22,108.38,108.97,107.79,108.35,688705
2019-11-25,108.59,109.24,108.12,108.93,1577620
2019-11-26,108.86,109.95,108.43,108.95,1083179
2019-11-27,109.67,110.95,109.55,110.39,625029
2019-11-29,110.18,110.6,109.7,109.9,334290
2019-12-02,110.22,111.59,109.67,110.07,887553
2019-12-03,108.63,109.15,108.05,109.07,572300
2019-12-04,109.27,110.71,109.0,110.26,525262
2019-12-05,110.83,111.22,110.39,110.97,548035
2019-12-06,112.42,113.18,112.06,112.53,831614
2019-12-09,112.29,113.14,111.88,112.78,1043548
2019-12-10,112.66,113.53,112.41,113.18,979176
2019-12-11,113.17,113.7,112.42,112.42,1048539
2019-12-12,112.84,115.82,111.84,115.62,1168220
2019-12-13,115.45,116.39,114.4,114.88,679831
2019-12-16,116.16,116.6,115.43,115.93,825312
2019-12-17,115.67,117.58,115.61,117.43,820163
2019-12-18,117.82,117.82,116.44,116.59,1111435
2019-12-19,117.0,117.62,116.58,117.43,875406
2019-12-20,117.2,118.15,116.57,117.03,1586467
2019-12-23,117.19,117.36,116.49,117.03,595996
2019-12-24,117.41,117.44,116.6,117.25,414217
2019-12-26,117.66,117.91,116.82,117.9,783261
2019-12-27,118.15,118.37,117.14,117.66,385785
2019-12-30,118.43,118.43,117.25,117.37,791228
2019-12-31,117.31,117.69,116.92,117.45,505544
